year	2009
imdb score	7.1
meta score	60
genre	Action
genre	Adventure
genre	Animation
genre	Drama
genre	Fantasy
genre	Mystery
genre	Sci-Fi
genre	Thriller
keyword	machine
keyword	hope
keyword	key
keyword	rag doll
keyword	chase
keyword	1940s
keyword	manmade environmental disaster
keyword	number in character's name
keyword	magnet
keyword	some scenes in black and white
keyword	man versus machine
keyword	steampunk
keyword	flashback
keyword	bird cage
keyword	war against machines
keyword	hot air balloon
keyword	beast
keyword	disappearance
keyword	death
keyword	twin
keyword	throne
keyword	cape
keyword	destroyed bridge
keyword	digit in title
keyword	ambiguous ending
keyword	devastation
keyword	dark and stormy night
keyword	surrealism
keyword	soul
keyword	leader
keyword	corpse
keyword	capture
keyword	female fighter
keyword	decapitation
keyword	human extinction
keyword	friendship
keyword	murder
keyword	fictional war
keyword	self sacrifice
keyword	no opening credits
keyword	record player
keyword	title appears in writing
keyword	end of mankind
keyword	black and white scene
keyword	multiple personality
keyword	stranded
keyword	falling from height
keyword	bickering
keyword	mute
keyword	creature
keyword	android
keyword	creation
keyword	butcher knife
keyword	oil drum
keyword	macguffin
keyword	drawing
keyword	opening narration
keyword	intellect
keyword	rain
keyword	scissors
keyword	based on short film
keyword	stitch
keyword	phonograph
keyword	number as title
keyword	soul taker
keyword	doomed civilization
keyword	coward
keyword	destroyed planet
keyword	one eyed man
keyword	head cut off
keyword	scientist
keyword	explosion
keyword	one word title
keyword	post apocalypse
keyword	factory
keyword	threatened with a knife
keyword	fear
keyword	survival horror
keyword	grappling hook
keyword	zipper
keyword	molotov cocktail
keyword	journey
keyword	fire
keyword	helmet
keyword	transformation
keyword	number 9 as title
keyword	shot in the leg
keyword	exploding building
keyword	shot to death
keyword	death of friend
keyword	character name in title
keyword	title spoken by character
keyword	number in title
keyword	surprise ending
cast	Christopher Plummer	#1
cast	Martin Landau	#2
cast	John C. Reilly	#5
cast	Crispin Glover	#6
cast	Jennifer Connelly	#7
cast	Fred Tatasciore	#8 / Radio Announcer
cast	Elijah Wood	#9
cast	Alan Oppenheimer	Scientist
cast	Tom Kane	Dictator
cast	Helen Wilson	News Caster
