year	2002
imdb score	5.8
meta score	48
genre	Action
genre	Thriller
keyword	agent
keyword	spy
keyword	extreme sports
keyword	car stunt
keyword	brawl
keyword	machine gun nest
keyword	anarchy
keyword	murder
keyword	sniper
keyword	car accident
keyword	diner
keyword	shot to death
keyword	battle
keyword	femme fatale
keyword	stylized violence
keyword	tattoo
keyword	explosion
keyword	river
keyword	poison gas
keyword	cocaine
keyword	prague
keyword	gun
keyword	corpse
keyword	interracial relationship
keyword	shot through a door
keyword	shot in the chest
keyword	double agent
keyword	opera
keyword	title appears in writing
keyword	held at gunpoint
keyword	motocross
keyword	blood spatter
keyword	sky surfing
keyword	ak 47
keyword	fortress
keyword	u boat
keyword	reference to frankenstein
keyword	chase
keyword	tough guy
keyword	subtitled scene
keyword	gun battle
keyword	shotgun
keyword	pump action shotgun
keyword	director cameo
keyword	telephone
keyword	neck breaking
keyword	blockbuster
keyword	bridge
keyword	magnum handgun
keyword	snowboarding
keyword	battlefield
keyword	sawed off shotgun
keyword	woman in bra and panties
keyword	mass murder
keyword	machine gun
keyword	weapon of mass destruction
keyword	shootout
keyword	california
keyword	hero
keyword	auto theft
keyword	base jumping
keyword	crushed to death
keyword	honor
keyword	interracial kiss
keyword	cafeteria
keyword	female nudity
keyword	exploding car
keyword	nerve gas
keyword	faked death
keyword	grenade launcher
keyword	rescue
keyword	one man army
keyword	submarine
keyword	fistfight
keyword	avalanche
keyword	blood
keyword	siege
keyword	six shooter
keyword	dart gun
keyword	car chase
keyword	cigarette smoking
keyword	daredevil
keyword	exploding boat
keyword	swat team
keyword	shot in the back
keyword	action hero
keyword	premarital sex
keyword	teeth knocked out
keyword	anti hero
keyword	police officer killed
keyword	torture
keyword	redemption
keyword	mexican standoff
keyword	blank bullet
keyword	corrupt cop
keyword	bare chested male
keyword	brother brother relationship
keyword	exploding motorcycle
keyword	exploding building
keyword	machete
keyword	politician
keyword	reference to led zeppelin
keyword	sniper rifle
keyword	opening action scene
keyword	black comedy
keyword	armed robbery
keyword	gadget car
keyword	lasersight
keyword	martial arts
keyword	police
keyword	arrest
keyword	semiautomatic pistol
keyword	police officer shot
keyword	death of brother
keyword	knife
keyword	restaurant
keyword	x ray vision
keyword	thrown from an airplane
keyword	death
keyword	blowing a smoke circle
keyword	mixed martial arts
keyword	x rayed skeleton
keyword	nightclub
keyword	secret agent
keyword	motorcycle
keyword	disarming someone
keyword	revolver
keyword	motorcycle chase
keyword	spy film
keyword	gunfight
keyword	falling off a stage
keyword	tranquilizer dart
keyword	crowd surfing
keyword	chemical weapons
keyword	beretta
keyword	gatling gun
keyword	undercover agent
keyword	colombia
keyword	shot in the throat
keyword	cell phone
keyword	terrorist
keyword	helicopter
keyword	bound and gagged
keyword	helicopter chase
keyword	snowmobile
keyword	ambush
keyword	dual wield
keyword	desert eagle .50
keyword	skydiving
keyword	police chase
keyword	club
keyword	car off a bridge
