year	1997
imdb score	7.6
meta score	52
genre	Action
genre	Adventure
genre	Sci-Fi
keyword	evil
keyword	stone
keyword	future
keyword	escape
keyword	taxi driver
keyword	weapon
keyword	taxi
keyword	alien
keyword	1910s
keyword	priest
keyword	spacecraft
keyword	clone
keyword	fire
keyword	water
keyword	love
keyword	new york
keyword	mission
keyword	planet
keyword	good versus evil
keyword	archeologist
keyword	end of the world
keyword	fired from the job
keyword	outer space
keyword	pistol
keyword	french science fiction
keyword	machine gun
keyword	secret passage
keyword	sex scene
keyword	hotel
keyword	soldier
keyword	diva
keyword	terrorist
keyword	spaceship
keyword	satire
keyword	mugging
keyword	messiah
keyword	train
keyword	language barrier
keyword	topless female nudity
keyword	general
keyword	shot in the forehead
keyword	exploding ship
keyword	1990s
keyword	martial arts
keyword	flying car
keyword	choking
keyword	shower
keyword	egypt
keyword	terrorism
keyword	rescue
keyword	robot
keyword	new york city
keyword	blockbuster
keyword	ledge
keyword	ancient astronaut
keyword	murder
keyword	cat
keyword	rocket
keyword	cockroach
keyword	broken windows theory
keyword	futuristic
keyword	temple
keyword	kidnapping
keyword	anti hero
keyword	kung fu
keyword	23rd century
keyword	military
keyword	shapeshifting
keyword	impersonation
keyword	androgyny
keyword	genetic engineering
keyword	dystopia
keyword	space travel
keyword	resort hotel
keyword	exploding planet
keyword	stowaway
keyword	cloning
keyword	spaceport
keyword	invented language
keyword	wilhelm scream
keyword	concert hall
keyword	bar
keyword	space opera
keyword	invasion
keyword	shot in the foot
keyword	hostage
keyword	refrigerator
keyword	space shuttle
keyword	president
keyword	orgasm
keyword	black u.s. president
keyword	airplane
keyword	shootout
keyword	tough guy
keyword	premarital sex
keyword	satellite
keyword	talk show host
keyword	street vendor
keyword	brooklyn new york city
keyword	poison
keyword	destiny
keyword	cyborg redneck
keyword	held at gunpoint
keyword	timebomb
keyword	television
keyword	black president
keyword	pyramid
keyword	pursuit
keyword	opera singer
keyword	bare breasts
keyword	police raid
keyword	egyptology
keyword	metrosexual
keyword	cyborg
keyword	rocket launcher
keyword	colonel
keyword	car chase
keyword	mother son relationship
keyword	female nudity
keyword	key
keyword	blood
keyword	explosion
keyword	wind
keyword	falling from height
keyword	prologue
keyword	flamethrower
keyword	escape pod
keyword	desert
keyword	assault
keyword	catholic priest
keyword	police chase
keyword	double cross
keyword	product placement
keyword	end of mankind
keyword	shot to death
keyword	gay stereotype
keyword	apocalypse
keyword	mcdonald's restaurant
keyword	human alien
keyword	military veteran
keyword	apartment
keyword	futuristic train
keyword	extraterrestrial
keyword	gatling gun
keyword	cult film
keyword	prize
keyword	ex soldier
keyword	race against time
keyword	gene manipulation
keyword	cyberpunk
keyword	special forces
keyword	alien invasion
keyword	epic
keyword	arms dealer
keyword	futuristic city
keyword	number in title
keyword	title spoken by character
keyword	
cast	Bruce Willis	Korben Dallas
cast	Gary Oldman	Jean-Baptiste Emanuel Zorg
cast	Ian Holm	Father Vito Cornelius
cast	Milla Jovovich	Leeloo
cast	Chris Tucker	Ruby Rhod
cast	Luke Perry	Billy
cast	Brion James	General Munro
cast	Tommy 'Tiny' Lister	President Lindberg
cast	Lee Evans	Fog
cast	Charlie Creed-Miles	David
cast	Tricky	Right Arm
cast	John Neville	General Staedert
