year	2003
imdb score	5.7
meta score	36
genre	Action
genre	Crime
genre	Drama
genre	Thriller
keyword	diamond
keyword	heist
keyword	face slap
keyword	prison
keyword	all terrain vehicle
keyword	mixed martial arts
keyword	reference to winona ryder
keyword	cigar smoking
keyword	product placement
keyword	digit in title
keyword	child driving car
keyword	combat
keyword	reference to shaquille o'neal
keyword	police chase
keyword	ex hooker
keyword	arms dealer
keyword	striptease
keyword	teamwork
keyword	fight club
keyword	erotic dancing
keyword	exploding helicopter
keyword	kung fu
keyword	kidnapping
keyword	sleight of hand
keyword	hero
keyword	convertible
keyword	exterminator
keyword	martial arts
keyword	robbery
keyword	showdown
keyword	reference to arnold schwarzenegger
keyword	tough cop
keyword	subway
keyword	asian man
keyword	one man army
keyword	surplus dealer
keyword	lobster
keyword	reference to oprah winfrey
keyword	elevator
keyword	location in title
keyword	hand to hand combat
keyword	shot in the chest
keyword	fistfight
keyword	car crashes through a window
keyword	helicopter
keyword	prisoner
keyword	shootout
keyword	gunfight
keyword	wilhelm scream
keyword	cleavage
keyword	blood spatter
keyword	jacuzzi
keyword	answering machine
keyword	car accident
keyword	machete
keyword	cop
keyword	blood
keyword	fence receiver
keyword	ring of fire
keyword	catfight
keyword	scene during end credits
keyword	traitor
keyword	african american
keyword	midget
keyword	atv
keyword	child kidnapping
keyword	violence
keyword	lap dance
keyword	aquarium
keyword	african american woman
keyword	prayer
keyword	safecracker
keyword	uzi
keyword	sniper
keyword	armored car
keyword	guard dog
keyword	car chase
keyword	asian woman
keyword	car crash
keyword	ultimate fighting
keyword	woman in bra and panties
keyword	chase
keyword	sexy woman
keyword	hit in the crotch
keyword	cage fighting
keyword	attempted murder
keyword	reference to halle berry
keyword	brawl
keyword	hangar
keyword	intentionally misspelled title
keyword	radiation poisoning
keyword	dirt bike
keyword	airport
keyword	ass
keyword	stylized violence
keyword	cannon
keyword	self referential
keyword	nosebleed
keyword	wheelchair
keyword	fish tank
keyword	father daughter relationship
keyword	motorcycle
keyword	red bra and panties
keyword	television news
keyword	tied up
keyword	terrorism
keyword	reference to molly ringwald
keyword	motorcycle chase
keyword	magic trick
keyword	pretending to be gay
keyword	hip hop
keyword	security guard
keyword	prison cell
keyword	racial slur
keyword	poetic justice
keyword	swat team
keyword	action hero
keyword	female nudity
keyword	reference to mel gibson
keyword	duel
keyword	kickboxing
keyword	machine gun
keyword	tank
keyword	booty
keyword	jewel theft
keyword	cage match
keyword	tough guy
keyword	breaking and entering
keyword	parking garage
keyword	laser
keyword	helicopter shot down
keyword	crushed car
keyword	sunglasses
keyword	single father
keyword	shot to death
keyword	plutonium
keyword	evil man
keyword	tarmac
keyword	cell phone
keyword	helicopter accident
keyword	taiwanese agent
keyword	security system
keyword	topless female nudity
keyword	murder
keyword	falling from height
keyword	reference to celine dion
keyword	panties
keyword	pistol
keyword	terrorist
keyword	ex prostitute
keyword	cameo
keyword	black woman
keyword	bitten hand
keyword	los angeles california
keyword	babe
keyword	f word
keyword	reference to denzel washington
keyword	lock pick
keyword	homosexuality
keyword	buddy cop
keyword	rooftop
keyword	drowning
keyword	sniper rifle
keyword	wu shu
keyword	number in title
cast	Jet Li	Su
cast	DMX	Anthony Fait
cast	Anthony Anderson	Tommy
cast	Kelly Hu	Sona
cast	Tom Arnold	Archie
cast	Mark Dacascos	Yao Ling
cast	Gabrielle Union	Daria
cast	Michael Jace	Odion
cast	Drag-On	Miles
cast	Paige Hurd	Vanessa
cast	Paolo Seganti	Christophe
cast	Richard Trapp	Douglas
cast	Ron Yuan	Laser Tech
cast	Woon Young Park	Bald Enforcer
cast	Johnny Nguyen	Ling's Hitman
cast	Marcus Young	Ling's Hitman
cast	Stephen Quadros	Prison Guard Vogel
cast	Sean Cory	Willy Chickens
cast	Theodore Touré Johnson Jr.	Jewelry Security Guard
cast	Beth Gains	911 Operator
cast	Gwen McGee	Subway Driver
cast	Roxana Brusso	Vanessa's Nanny
