year	2009
imdb score	6.0
meta score	43
genre	Action
genre	Adventure
genre	Fantasy
genre	Thriller
keyword	vampire
keyword	spider
keyword	antidote
keyword	flyer
keyword	bearded lady
keyword	rapid healing
keyword	stew
keyword	grave side ceremony
keyword	some scenes animated
keyword	freakshow
keyword	snake
keyword	tarantula
keyword	time lapse photography
keyword	wolfman
keyword	school bell
keyword	punctuation in title
keyword	circus freak
keyword	apostrophe in title
keyword	school lecture
keyword	climbing up wall
keyword	based on young adult novel
keyword	yellow rose
keyword	whistling
keyword	movie theater
keyword	biting hand
keyword	ticket
keyword	electric guitar
keyword	recorder
keyword	based on novel
keyword	
cast	John C. Reilly	Crepsley
cast	Josh Hutcherson	Steve
cast	Chris Massoglia	Darren
cast	Jessica Carlson	Rebecca
cast	Michael Cerveris	Mr. Tiny
cast	Ray Stevenson	Murlaugh
cast	Patrick Fugit	Evra the Snake Boy
cast	Morgan Saylor	Annie
cast	Don McManus	Mr. Shan
cast	Colleen Camp	Mrs. Shan
cast	Ken Watanabe	Mr. Tall
cast	Salma Hayek	Madame Truska
cast	Orlando Jones	Alexander Ribs
cast	Frankie Faison	Rhamus Twobellies
cast	Willem Dafoe	Gavner Purl
cast	Kristen Schaal	Gertha Teeth
cast	Patrick Breen	Mr. Kersey
cast	Tom Woodruff Jr.	Wolfman
cast	Jane Krakowski	Corma Limbs
cast	Drew Rin Varick	Loaf Head
cast	John D. Crawford	Audience Member
cast	Ritchie Montgomery	Pastor
cast	Ted Manson	Policeman
cast	Ann McKenzie	Woman from Town
cast	Monica Monica	Teacher
cast	Adella Gautier	Nurse
cast	Beau Holden	Trucker
cast	Patrick Fulton	Kid Passing By
cast	Tyler Chetta	Kid in Hallway
cast	Shaun Grant	Vampaneze
cast	Trey Burvant	Singing Dad
cast	Beth Burvant	Singing Mother
cast	Evelyn Burvant	Singing Kid
cast	Anna Dawson	Singing Kid
cast	Jonathan Nosan	Hans Hands
cast	Madeline Jane	Shrieking Student
cast	Erika Jensen	Rain Girl
cast	Armal J. Perkins	Mr. Pipps
cast	Natasha "Sasha" Angelety	Circus Freak
cast	Blake Nelson Boyd	Mr. Afraid of the Ground Man.
cast	Troy Brenna	Vampanese
cast	Tim L. Brennon	Policeman
cast	Joshua Davis	Taunting Child
cast	Savannah DesOrmeaux	Student
cast	Ron Fagan	The Crying Man
cast	Gino Galento	Madame Truska's Man
cast	Lauren Graham	Student in Hallway and Classroom
cast	Jewel Grosch	Student
cast	Emily D. Haley	Cirque Freak
cast	Christy Hutcherson	Steve's Mom
cast	Leah Kahn	Arcuaørius Firen
cast	Shawn Knowles	Mr. Kersey
cast	Cynthia LeBlanc	Funeral Mourner
cast	Elton LeBlanc	Funeral Mourner
cast	Sam Medina	Madame Truska's Man
cast	Storm Meisner	Extra
cast	Brandon Molale	Vampaneze
cast	Jake Moran	Snake Boy's Victim
cast	Daniel Newman	Pete
cast	Jay Oliver	The Adult Kid
cast	Lyssa Prine	Audience Member
cast	Logan Douglas Smith	Town Elder / Protester
cast	Terry Lee Smith	University Administrator
cast	Daniel Vincent	Theatre Audience
