year	2004
imdb score	8.0
meta score	90
genre	Action
genre	Adventure
genre	Animation
genre	Family
keyword	superhero
keyword	lawsuit
keyword	secret
keyword	island
keyword	insurance
keyword	baby
keyword	hero
keyword	superpower
keyword	witness protection
keyword	rescue
keyword	grudge
keyword	secret identity
keyword	insurance agent
keyword	suburb
keyword	villain
keyword	trap
keyword	echo
keyword	murder
keyword	invention
keyword	mother daughter relationship
keyword	obsessed fan
keyword	parenthood
keyword	ice
keyword	famous theme
keyword	parachute
keyword	violence
keyword	police
keyword	father daughter relationship
keyword	lifting a female into the air
keyword	superheroine
keyword	elasticity
keyword	hospital
keyword	sucked into jet engine
keyword	spinning newspaper
keyword	critically acclaimed
keyword	uprooting tree
keyword	heroine
keyword	action heroine
keyword	airplane shot down
keyword	no opening credits
keyword	transformation
keyword	helicopter
keyword	employer employee relationship
keyword	lying
keyword	forcefield
keyword	invisibility
keyword	character's point of view camera shot
keyword	overweight
keyword	cavern
keyword	tunnel
keyword	cgi film
keyword	sidekick
keyword	dysfunctional family
keyword	urban
keyword	satire
keyword	bank robbery
keyword	wedding
keyword	newspaper headline
keyword	plane crash
keyword	estrangement
keyword	exploding airplane
keyword	tragic villain
keyword	family relationships
keyword	best man
keyword	laser
keyword	frozen body
keyword	airplane
keyword	electric shock
keyword	cubicle
keyword	subterranean fortress
keyword	bomb
keyword	action hero
keyword	hostage
keyword	strength
keyword	blockbuster
keyword	makeshift parachute
keyword	machine gun
keyword	explosion
keyword	monorail
keyword	flashback
keyword	medical traction
keyword	missile
keyword	stowaway
keyword	skeleton
keyword	fired from the job
keyword	falling from height
keyword	broken neck
keyword	jealousy
keyword	self destruction
keyword	superhero couple
keyword	torture
keyword	boy
keyword	babysitter
keyword	mirror
keyword	immaturity
keyword	family dinner
keyword	1950s
keyword	elementary school
keyword	gun
keyword	frozen river
keyword	closing credits sequence
keyword	freeway
keyword	suicide attempt
keyword	cape
keyword	superhero costume
keyword	superhero team
keyword	presumed dead
keyword	jungle
keyword	husband wife relationship
keyword	handcuffs
keyword	urban setting
keyword	danger
keyword	speed
keyword	prologue
keyword	wish
keyword	falling into water
keyword	locomotive
keyword	tommy gun
keyword	burning building
keyword	running on water
keyword	suburbia
keyword	computer animation
keyword	police chase
keyword	stabbed in the shoulder
keyword	robot as menace
keyword	underwater scene
keyword	rocket
keyword	rooftop
keyword	lifting someone into the air
keyword	1960s
keyword	marriage
keyword	directed by co star
keyword	mission
keyword	brother sister relationship
keyword	superhero spoof
keyword	shootout
keyword	evil plot
keyword	father son relationship
keyword	mother son relationship
keyword	tragic hero
keyword	fire
keyword	mask
keyword	superhuman speed
keyword	recreational vehicle
keyword	giant robot
keyword	obsession
keyword	pixar animated film
keyword	remote control
keyword	teenage girl
keyword	car chase
keyword	evil genius
keyword	waterfall
keyword	crush
keyword	surveillance
keyword	lava
keyword	kidnapping
keyword	secret life
keyword	track meet
keyword	tv news
keyword	teenage superhero
keyword	best friend
keyword	el train
keyword	manic laughter
keyword	frozen person
keyword	super power
keyword	crime fighter
keyword	subjective camera
keyword	midlife crisis
keyword	child in peril
keyword	
cast	Craig T. Nelson	Bob Parr / Mr. Incredible
cast	Holly Hunter	Helen Parr / Elastigirl
cast	Samuel L. Jackson	Lucius Best / Frozone
cast	Jason Lee	Buddy Pine / Syndrome
cast	Dominique Louis	Bomb Voyage
cast	Teddy Newton	Newsreel Narrator
cast	Jean Sincere	Mrs. Hogenson
cast	Eli Fucile	Jack Jack Parr
cast	Maeve Andrews	Jack Jack Parr
cast	Wallace Shawn	Gilbert Huph
cast	Spencer Fox	Dashiell 'Dash' Parr
cast	Lou Romano	Bernie Kropp
cast	Wayne Canney	Principal
cast	Sarah Vowell	Violet Parr
cast	Michael Bird	Tony Rydinger
cast	Elizabeth Peña	Mirage
cast	Bud Luckey	Rick Dicker
cast	Brad Bird	Edna 'E' Mode
cast	Bret 'Brook' Parker	Kari
cast	Kimberly Adair Clark	Honey
cast	John Ratzenberger	Underminer
cast	Mark Andrews	Additional Voices
cast	Nicholas Bird	Additional Voices
cast	Louis Martin Braga III	Additional Voices
cast	Mary Elizabeth Clark	Additional Voices
cast	Pete Docter	Additional Voices
cast	Christopher Leyva	Additional Voices
cast	Elizabeth Greenberg	Additional Voices
cast	Juliet Greenberg	Additional Voices
cast	Billy Guardino	Additional Voices
cast	Dennis 'D.J.' Jennings	Additional Voices
cast	Ollie Johnston	Additional Voices
cast	Brad Lewis	Additional Voices
cast	Ted Mathot	Additional Voices
cast	Jazzie Mahannah	Additional Voices
cast	Randy Nelson	Additional Voices
cast	Bob Peterson	Additional Voices
cast	Jeff Pidgeon	Additional Voices
cast	Juliet Pokorny	Additional Voices
cast	Joe Ranft	Additional Voices
cast	Lori Richardson	Additional Voices
cast	A.J. Riebli III	Additional Voices
cast	Katherine Ringgold	Additional Voices
cast	Stephen Schaffer	Additional Voices
cast	Bob Scott	Additional Voices
cast	Peter Sohn	Additional Voices
cast	Andrew Stanton	Additional Voices
cast	Frank Thomas	Additional Voices
cast	Pamela Gaye Walker	Additional Voices
cast	Patrick Walker	Additional Voices
cast	Deirdre Warin	Additional Voices
cast	Philip Wong	Additional Voices
