year	1997
imdb score	5.1
meta score	31
genre	Comedy
genre	Horror
genre	Romance
genre	Thriller
keyword	american
keyword	american tourist
keyword	werewolf
keyword	tourist
keyword	serum
keyword	europe
keyword	stepfather
keyword	full moon
keyword	death
keyword	love
keyword	fondling
keyword	shirtless
keyword	taxi
keyword	taxi driver
keyword	sex in cemetery
keyword	party
keyword	police detective
keyword	horror movie remade
keyword	eaten alive
keyword	dream
keyword	falling from height
keyword	mini skirt
keyword	topless female nudity
keyword	concert
keyword	public nudity
keyword	male underwear
keyword	city name in title
keyword	wine
keyword	female frontal nudity
keyword	eiffel tower paris
keyword	capture
keyword	concert hall
keyword	cult
keyword	morgue
keyword	ghost
keyword	murder
keyword	nurse
keyword	parachute
keyword	french
keyword	blood
keyword	marriage
keyword	corpse
keyword	body part
keyword	lust
keyword	friendship
keyword	bulldozer
keyword	symphony orchestra
keyword	graveyard
keyword	college graduate
keyword	policeman
keyword	reference to jim morrison
keyword	second part
keyword	female nudity
keyword	remade
keyword	jumping into a fountain
keyword	eyeball
keyword	coitus
keyword	monster
keyword	tomb
keyword	paris france
keyword	suicide attempt
keyword	cleavage
keyword	underwater scene
keyword	escape
keyword	friend
keyword	knife
keyword	gargoyle
keyword	july 4th
keyword	shot in the back
keyword	claws
keyword	bite
keyword	church
keyword	reference to cinderella
keyword	shot in the chest
keyword	jumping into water
keyword	hallucination
keyword	hiccups
keyword	massacre
keyword	laboratory
keyword	strobe light
keyword	nightmare
keyword	hit by a bus
keyword	food processor
keyword	burned to death
keyword	dismemberment
keyword	jumping out a window
keyword	female werewolf
keyword	wedding
keyword	tunnel
keyword	undead
keyword	werewolf costume
keyword	lightning
keyword	sex
keyword	zombie
keyword	shooting
keyword	thunder
keyword	interrogation
keyword	underwear
keyword	rain
keyword	dead body
keyword	head butt
keyword	shot to death
keyword	lycanthropy
keyword	walking dead
keyword	switchblade
keyword	cemetery
keyword	moonlight
keyword	bungee jump
keyword	backpack
keyword	gun
keyword	scantily clad female
keyword	pursuit
keyword	nude girl
keyword	clamato
keyword	man undressing
keyword	hospital
keyword	bicycle
keyword	male nudity
keyword	injection
keyword	boxer shorts
keyword	decomposing body
keyword	manhole
keyword	car accident
keyword	transformation
keyword	sewer
keyword	statue of liberty new york city
keyword	turned into an animal
keyword	cadaver
keyword	nightclub
keyword	head hits a construction beam
keyword	upskirt
keyword	bloody nose
keyword	copulation
keyword	rat
keyword	cross
keyword	sequel
keyword	severed arm
keyword	howling
keyword	police inspector
keyword	gash in the face
keyword	coffee
keyword	torn flesh
keyword	rabies
keyword	cafe
keyword	american abroad
keyword	investigation
keyword	chase
keyword	condom
keyword	heart
keyword	breasts
keyword	police
keyword	jumping out a second story window
keyword	subway
keyword	dead dog
keyword	nude
keyword	soul
keyword	leg spreading
keyword	meat
keyword	bare breasts
keyword	skinhead
keyword	mother daughter relationship
keyword	spirit
keyword	bare chested male bondage
keyword	lycanthrope
keyword	morphing
keyword	american in paris
keyword	kiss
keyword	twenty something
keyword	animal in title
keyword	fight
keyword	crucifixion
keyword	eye popping out
keyword	dating
keyword	dog
keyword	train
keyword	nudity
keyword	cathedral
keyword	daredevil
keyword	train tracks
keyword	bare chested male
keyword	death of mother
keyword	death of father
cast	Tom Everett Scott	Andy McDermott
cast	Julie Delpy	Serafine Pigot
cast	Vince Vieluf	Brad
cast	Phil Buckman	Chris
cast	Julie Bowen	Amy Finch
cast	Pierre Cosso	Claude
cast	Thierry Lhermitte	Dr. Thierry Pigot
cast	Tom Novembre	Inspector LeDuc
cast	Maria Machado	Chief Bonnet
cast	Ben Salem Bouabdallah	Detective Ben Bou
cast	Serge Basso	Officer with Flashlight
cast	Charles Maquignon	Bouncer
cast	Jochen Schneider	Lycanthrope
cast	Alan McKenna	Lycanthrope
cast	Hervé Sogne	Lycanthrope
cast	Edgar Kohn	Lycanthrope
cast	Jean-Claude Deret	Professor Martin
cast	Isabelle Constantini	Serafine's Mom
cast	David F. Friedman	Nightclub Visitor
cast	Christian Magnani	Bruno
cast	Chris Bearne	Surgeon
cast	Pierre Bodry	Waiter on Train
cast	Pieter Riemens	Waiter in Restaurant
cast	Emile Cappachione	Bodybuilder
cast	Serge Hugel	French Car Driver
cast	John Waller	British Car Driver
cast	Nicholas Waller	Taxi Driver
cast	Anthony Waller	Metro Driver
cast	Alain Christie	Inspector LeDuc
