year	1974
imdb score	9.1
meta score	71
genre	Crime
genre	Drama
keyword	cuba
keyword	new york
keyword	1910s
keyword	business
keyword	lake tahoe nevada
keyword	1950s
keyword	1920s
keyword	dysfunctional family
keyword	bribe
keyword	castro regime
keyword	black hand
keyword	female nudity
keyword	dead prostitute
keyword	honor
keyword	abortion
keyword	murder
keyword	world war two veteran
keyword	bribery
keyword	shootout
keyword	cafe
keyword	mercilessness
keyword	sadness
keyword	mob hit
keyword	symbolism
keyword	melancholy
keyword	burglary
keyword	friend
keyword	corrupt politician
keyword	motorboat
keyword	knife murder
keyword	fidel castro
keyword	affection
keyword	senator
keyword	desire
keyword	cross cutting
keyword	drinking
keyword	child nudity
keyword	shotgun
keyword	witness protection
keyword	villain played by lead actor
keyword	sequel
keyword	mano nera
keyword	dead body
keyword	character depth
keyword	godfather
keyword	brunette
keyword	rise to power
keyword	numbered sequel
keyword	gambling syndicate
keyword	crime boss
keyword	sequel to oscar winner
keyword	ellis island new york city
keyword	poverty
keyword	broken promise
keyword	new year's eve
keyword	cosa nostra
keyword	nonlinear timeline
keyword	airport
keyword	jealousy
keyword	sex show
keyword	flashback
keyword	ethnic slur
keyword	pool
keyword	racial epithet
keyword	divorcee
keyword	home
keyword	brother sister relationship
keyword	south italy
keyword	returning character killed off
keyword	night
keyword	fbi
keyword	eviction
keyword	sadism
keyword	murder at funeral
keyword	traitor
keyword	dancing
keyword	disappointment
keyword	child murder
keyword	rooftop
keyword	domestic violence
keyword	nostalgia
keyword	dead man
keyword	1960s
keyword	blackmail
keyword	doubt
keyword	tough guy
keyword	bondage
keyword	man with glasses
keyword	reference to adolf hitler
keyword	military enlistment
keyword	assassination
keyword	gangster
keyword	jewish american
keyword	bitterness
keyword	surprise
keyword	batista regime
keyword	man punches woman
keyword	heart failure
keyword	marital separation
keyword	italian american cop
keyword	reference to mickey mouse
keyword	old man
keyword	corleone italy
keyword	miami florida
keyword	italian american
keyword	self doubt
keyword	1900s
keyword	begging for life
keyword	boys' choir
keyword	bar
keyword	no opening credits
keyword	crime epic
keyword	best friend
keyword	suicide
keyword	bedroom
keyword	casino
keyword	birthday party
keyword	suicide bomber
keyword	abuse
keyword	murder attempt
keyword	kitchen
keyword	1940s
keyword	assassin
keyword	dysfunctional marriage
keyword	sicily italy
keyword	brutality
keyword	evil man
keyword	fishing
keyword	interrogation
keyword	love
keyword	informer
keyword	betrayal
keyword	alienation
keyword	bathtub
keyword	perjury
keyword	violence
keyword	gang war
keyword	hotel
keyword	epic
keyword	mob violence
keyword	hurt feelings
keyword	telephone call
keyword	catholic
keyword	catholic church
keyword	sibling rivalry
keyword	christmas
keyword	garden
keyword	fondling
keyword	pain
keyword	room
keyword	immigration
keyword	second part
keyword	assassination attempt
keyword	drunkenness
keyword	theater
keyword	repeating history
keyword	political corruption
keyword	frustration
keyword	part of trilogy
keyword	happiness
keyword	mafia
keyword	magnus opus
keyword	government hearing
keyword	prequel
keyword	dead woman
keyword	brother brother relationship
keyword	wheelchair
keyword	extortion
keyword	sequel to best picture winner
keyword	boat
keyword	scapegoat
keyword	fratricide
keyword	festival
keyword	death of brother
keyword	multiple time frames
keyword	family relationships
keyword	garrote
keyword	blockbuster
keyword	organized crime
keyword	party
keyword	shot in the chest
keyword	cult film
keyword	name change
keyword	scream
keyword	memory
keyword	village
keyword	switchblade
keyword	protective custody
keyword	brothel
keyword	hospital
keyword	mafia don
keyword	italy
keyword	escape
keyword	topless female nudity
keyword	crying
keyword	attraction
keyword	orphan
keyword	hitman
keyword	stabbed in the chest
keyword	living room
keyword	tragedy
keyword	wrist slitting
keyword	suspense
keyword	roman numeral in title
keyword	new york city
keyword	immigrant
keyword	blood
keyword	corruption
keyword	moral corruption
keyword	cult movie cast
keyword	long take
keyword	protection racket
keyword	power
keyword	famous score
keyword	stabbing
keyword	shot in the throat
keyword	rolling up rug
keyword	revenge
keyword	rug
keyword	senate crime committee
keyword	grocery store
keyword	drug abuse
keyword	spying
keyword	cuban revolution
keyword	backstage
keyword	landlord
keyword	cruelty
keyword	washington d.c.
keyword	jewish mafia
keyword	anger
keyword	wrath
keyword	strangulation
keyword	throat slitting
keyword	friendship
keyword	havana cuba
keyword	shot on location
keyword	shot through the mouth
keyword	prostitution
keyword	steamship
keyword	following a dream
keyword	fear
keyword	revolution
keyword	elderly man
keyword	loss of mother
keyword	sick child
keyword	quarantine
keyword	melodrama
keyword	pasta
keyword	las vegas nevada
keyword	statue of liberty new york city
keyword	first communion
keyword	apartment
keyword	young version of character
keyword	railway station
keyword	infant nudity
keyword	wake
keyword	based on novel
keyword	number in title
cast	Al Pacino	Michael
cast	Robert Duvall	Tom Hagen
cast	Diane Keaton	Kay
cast	Robert De Niro	Vito Corleone
cast	John Cazale	Fredo Corleone
cast	Talia Shire	Connie Corleone
cast	Lee Strasberg	Hyman Roth
cast	Michael V. Gazzo	Frankie Pentangeli
cast	G.D. Spradlin	Senator Pat Geary
cast	Richard Bright	Al Neri
cast	Gastone Moschin	Fanucci
cast	Tom Rosqui	Rocco Lampone
cast	Bruno Kirby	Young Clemenza
cast	Frank Sivero	Genco
cast	Francesca De Sapio	Young Mama Corleone
cast	Morgana King	Mama Corleone
cast	Marianna Hill	Deanna Corleone
cast	Leopoldo Trieste	Signor Roberto
cast	Dominic Chianese	Johnny Ola
cast	Amerigo Tot	Michael's Bodyguard
cast	Troy Donahue	Merle Johnson
cast	John Aprea	Young Tessio
cast	Joe Spinell	Willi Cicci
cast	James Caan	Sonny Corleone
cast	Abe Vigoda	Tessio
cast	Tere Livrano	Theresa Hagen
cast	Gianni Russo	Carlo
cast	Maria Carta	Vito's Mother
cast	Oreste Baldini	Vito Andolini as a Boy
cast	Giuseppe Sillato	Don Francesco
cast	Mario Cotone	Don Tommasino
cast	James Gounaris	Anthony Corleone
cast	Fay Spain	Mrs. Marcia Roth
cast	Harry Dean Stanton	F.B.I. Man #1
cast	James Murdock	F.B.I. Man #2
cast	Carmine Caridi	Carmine Rosato
cast	Danny Aiello	Tony Rosato
cast	Carmine Foresta	Policeman
cast	Nick Discenza	Bartender
cast	Joseph Medeglia	Father Carmelo
cast	William Bowers	Senate Committee Chairman
cast	Joseph Della Sorte	Michael's Buttonman #1
cast	Carmen Argenziano	Michael's Buttonman #2
cast	Joe Lo Grippo	Michael's Buttonman #3
cast	Ezio Flagello	Impressario
cast	Livio Giorgi	Tenor in 'Senza Mamma'
cast	Kathleen Beller	Girl in 'Senza Mamma'
cast	Saveria Mazzola	Signora Colombo
cast	Tito Alba	Cuban President
cast	Johnny Naranjo	Cuban Translator
cast	Elda Maida	Pentangeli's Wife
cast	Salvatore Po	Pentangeli's Brother
cast	Ignazio Pappalardo	Mosca
cast	Andrea Maugeri	Strollo
cast	Peter LaCorte	Signor Abbandando
cast	Vincent Coppola	Street Vendor
cast	Peter Donat	Questadt
cast	Tom Dahlgren	Fred Corngold
cast	Paul B. Brown	Senator Ream
cast	Phil Feldman	Senator #1
cast	Roger Corman	Senator #2
cast	Ivonne Coll	Yolanda
cast	Joe De Nicola	Attendant at Brothel
cast	Edward Van Sickle	Ellis Island Doctor
