year	1998
imdb score	8.6
meta score	90
genre	Action
genre	Drama
genre	War
keyword	normandy
keyword	general
keyword	invasion
keyword	killed in action
keyword	army
keyword	soldier
keyword	infantry
keyword	u.s. soldier
keyword	rescue mission
keyword	rescue
keyword	blood on camera lens
keyword	collision course
keyword	machine gun
keyword	stabbed to death
keyword	u.s. army
keyword	desaturated colors
keyword	skip motion
keyword	friendship
keyword	drowning
keyword	rainstorm
keyword	deserted town
keyword	violence
keyword	realization
keyword	washington d.c.
keyword	severed leg
keyword	blood splatter
keyword	fighter bomber attack
keyword	tinnitus
keyword	controversy
keyword	budding friendship
keyword	war violence
keyword	omaha beach
keyword	hand tremor
keyword	silhouette
keyword	year 1944
keyword	one last job
keyword	destiny
keyword	optimism
keyword	cowardice
keyword	translator
keyword	reference to betty boop
keyword	disorientation
keyword	dying words
keyword	helmet
keyword	star spangled banner
keyword	military officer
keyword	seaside
keyword	second chance
keyword	explosion
keyword	medic
keyword	shot in the back
keyword	male friendship
keyword	tank
keyword	battle
keyword	dark past
keyword	speculation
keyword	main character dies
keyword	letter
keyword	uniform
keyword	anti semitism
keyword	self sacrifice
keyword	ambush
keyword	shot in the face
keyword	blindfold
keyword	dog tag
keyword	loss of brother
keyword	nazi occupied france
keyword	mass grave
keyword	ruins
keyword	last stand
keyword	blown to pieces
keyword	stabbing
keyword	military
keyword	serendipity
keyword	beach
keyword	dead soldier
keyword	american
keyword	hand grenade
keyword	fate
keyword	death notice
keyword	world war two veteran
keyword	death of hero
keyword	morphine
keyword	landmine
keyword	gore
keyword	epic
keyword	combat
keyword	world war two in france
keyword	jewish
keyword	divine intervention
keyword	combat casualty
keyword	army ranger
keyword	disembowelment
keyword	male crying
keyword	murder
keyword	flamethrower
keyword	bridge
keyword	stabbed in the chest
keyword	bunker
keyword	heroism
keyword	black humor
keyword	reference to betty grable
keyword	no opening credits
keyword	dark humor
keyword	teacher
keyword	severed arm
keyword	plane wreck
keyword	church
keyword	bilingualism
keyword	chance
keyword	crushed to death
keyword	canteen
keyword	shot in the forehead
keyword	trench
keyword	character repeating someone else's dialogue
keyword	mutilation
keyword	prayer
keyword	molotov cocktail
keyword	search
keyword	compass
keyword	reconnaissance
keyword	shot in the arm
keyword	prisoner of war
keyword	person on fire
keyword	1940s
keyword	critically acclaimed
keyword	dying young
keyword	exploding building
keyword	three word title
keyword	edith piaf
keyword	secret past
keyword	infantryman
keyword	blockbuster
keyword	shot in the leg
keyword	optimist
keyword	underwater scene
keyword	poetic justice
keyword	burning tank
keyword	dismemberment
keyword	war crime
keyword	mistaken identity
keyword	bell tower
keyword	american flag
keyword	exploding body
keyword	bravery
keyword	steel helmet
keyword	gramophone
keyword	shelling
keyword	war memorial
keyword	loss of son
keyword	d day
keyword	vomit
keyword	sniper
keyword	shot in the chest
keyword	skepticism
keyword	shot to death
