year	1955
imdb score	7.8
meta score	N/A
genre	Drama
genre	Romance
keyword	cliff
keyword	friend
keyword	car
keyword	driving
keyword	knife fight
keyword	switchblade
keyword	fight
keyword	police
keyword	love
keyword	mansion
keyword	bare chested male
keyword	lie
keyword	different colored socks
keyword	turnstile
keyword	juvenile hall
keyword	coming of age
keyword	los angeles california
keyword	gang
keyword	overprotective parent
keyword	upside down view
keyword	father daughter relationship
keyword	shot in the chest
keyword	mirror
keyword	promise
keyword	bullhorn
keyword	high school
keyword	candle
keyword	marriage
keyword	police station
keyword	clucking
keyword	flickering tv screen
keyword	shame
keyword	gay
keyword	alienation
keyword	removing bullets from a gun
keyword	compact
keyword	american flag
keyword	greaser
keyword	slashing a car tire
keyword	broken door glass
keyword	reference to taurus the constellation
keyword	delinquent
keyword	drunkenness
keyword	dropping a food tray
keyword	ladder
keyword	juvie
keyword	shoes
keyword	police siren
keyword	light board
keyword	chain
keyword	stairway
keyword	mother son relationship
keyword	teenager
keyword	headlights
keyword	crying
keyword	unhappiness
keyword	peep hole
keyword	abandonment
keyword	gunshot wound
keyword	bathroom
keyword	young love
keyword	handshake
keyword	star
keyword	imitating a cow
keyword	death
keyword	breaking and entering
keyword	honor
keyword	loneliness
keyword	breaking a window to enter a door
keyword	jacket
keyword	man wearing woman's apron
keyword	hands held over head
keyword	shooting
keyword	1950s
keyword	teen drinking
keyword	rubbing dirt on hands
keyword	psychiatrist
keyword	music dedication on radio
keyword	child support
keyword	convertible
keyword	cigarette smoking
keyword	cigar smoking
keyword	tears
keyword	cult director
keyword	wind up toy
keyword	address book
keyword	conscience
keyword	underage drinking
keyword	family relationships
keyword	trust
keyword	homosexual subtext
keyword	destruction of the universe
keyword	calling someone chicken
keyword	car falling off a cliff
keyword	runaway
keyword	imitating a cat
keyword	surrounded
keyword	liar
keyword	eating
keyword	teenage girl
keyword	dysfunctional family
keyword	water hose
keyword	loner
keyword	gun
keyword	children
keyword	happiness
keyword	check
keyword	school locker
keyword	role playing
keyword	absent mother
keyword	hot rod
keyword	henpecked husband
keyword	generation gap
keyword	piano
keyword	black american
keyword	peanut butter
keyword	reference to cancer the constellation
keyword	listening to a car radio
keyword	chicken race
keyword	drinking milk from the bottle
keyword	name calling
keyword	policeman
keyword	empty swimming pool
keyword	crossing fingers for luck
keyword	falling in love
keyword	mother daughter relationship
keyword	cynicism
keyword	car accident
keyword	combing hair
keyword	imitating the voice of jim backus
keyword	gay teenager
keyword	throwing water on someone
keyword	chase
keyword	teenage boy
keyword	brother sister relationship
keyword	husband wife relationship
keyword	griffith park observatory los angeles
keyword	terrorism
keyword	apology
keyword	ambulance
keyword	motor scooter
keyword	food
keyword	drinking
keyword	kiss
keyword	dysfunctional marriage
keyword	blood
keyword	gurney
keyword	toy monkey
keyword	taunting
keyword	lifesaver
keyword	father son relationship
keyword	planetarium
keyword	candelabra
keyword	school insignia
keyword	running away
keyword	sleeping in a chair
keyword	knife held to throat
keyword	bullet clip
keyword	toy gun
keyword	imitating a chicken
keyword	furniture covered with sheets
