year	1999
imdb score	6.4
meta score	59
genre	Action
genre	Adventure
genre	Crime
genre	Thriller
keyword	oil
keyword	british
keyword	terrorist
keyword	tycoon
keyword	heiress
keyword	scientist
keyword	bomb
keyword	spain
keyword	bilbao spain
keyword	hot air balloon
keyword	sabotage
keyword	mission
keyword	oil pipeline
keyword	revenge
keyword	hero
keyword	assassination
keyword	secret agent
keyword	uzi
keyword	hero kills a woman
keyword	terrorist group
keyword	sniper rifle
keyword	one against many
keyword	lasersight
keyword	murder
keyword	boat
keyword	construction site
keyword	exploding helicopter
keyword	chase
keyword	one man army
keyword	russian navy
keyword	spy mission
keyword	helicopter
keyword	hand to hand combat
keyword	walther ppk
keyword	boat chase
keyword	pistol
keyword	england
keyword	london england
keyword	assassination attempt
keyword	blockbuster
keyword	machine gun
keyword	nuclear science
keyword	villain
keyword	tough guy
keyword	castle
keyword	kiss
keyword	gunfight
keyword	shot in the head
keyword	battle
keyword	torture device
keyword	gangster
keyword	avalanche
keyword	funeral
keyword	martial arts
keyword	nuclear weapons
keyword	terrorism
keyword	insubordination
keyword	caterpillar boot
keyword	suspense
keyword	petroleum
keyword	female stockinged legs
keyword	high tech
keyword	surveillance
keyword	double cross
keyword	automobile
keyword	mountain
keyword	suicide
keyword	femme fatale
keyword	traitor
keyword	explosion
keyword	ski chase
keyword	snowmobile
keyword	secret mission
keyword	british secret service
keyword	babe scientist
keyword	ends with sex
keyword	gadget
keyword	intelligence agency
keyword	torpedo
keyword	turkey the country
keyword	arm sling
keyword	kissing while having sex
keyword	skiing
keyword	shootout
keyword	gadget car
keyword	ambush
keyword	1990s
keyword	sex
keyword	torture
keyword	river
keyword	terrorist plot
keyword	pantyhose
keyword	father daughter relationship
keyword	casino
keyword	spy
keyword	love interest
keyword	returning character killed off
keyword	secret service agent
keyword	spy hero
keyword	exploding boat
keyword	alarm clock
keyword	disarming someone
keyword	female scientist
keyword	action hero
keyword	villainess
keyword	exotic location
keyword	cigar smoking
keyword	scotland
keyword	impostor
keyword	official james bond series
keyword	flamethrower
keyword	evil woman
keyword	spying
keyword	snow
keyword	semiautomatic pistol
keyword	underwater
keyword	espionage
keyword	mixed martial arts
keyword	sequel
keyword	oil company
keyword	hologram
keyword	bond girl
keyword	u boat
keyword	showdown
keyword	loss of father
keyword	fistfight
keyword	black pantyhose
keyword	good versus evil
keyword	disfigurement
keyword	istanbul turkey
keyword	x ray
keyword	henchman
keyword	submarine
keyword	false identity
keyword	captive woman
keyword	cult film
keyword	title spoken by character
keyword	
cast	Pierce Brosnan	James Bond
cast	Sophie Marceau	Elektra King
cast	Robert Carlyle	Renard
cast	Denise Richards	Dr. Christmas Jones
cast	Robbie Coltrane	Valentin Zukovsky
cast	Judi Dench	M
cast	Desmond Llewelyn	Q
cast	John Cleese	R
cast	Maria Grazia Cucinotta	Cigar Girl
cast	Samantha Bond	Miss Moneypenny
cast	Michael Kitchen	Bill Tanner
cast	Colin Salmon	Charles Robinson
cast	Goldie	Bullion
cast	David Calder	Sir Robert King
cast	Serena Scott Thomas	Dr. Molly Warmflash
cast	Ulrich Thomsen	Davidov
cast	John Seru	Gabor
cast	Claude-Oliver Rudolph	Colonel Akakievich
cast	Patrick Malahide	Lachaise
cast	Omid Djalili	Foreman
cast	Jeff Nuttall	Dr. Arkov
cast	Diran Meghreblian	Coptic Priest
cast	John Albasiny	Helicopter Pilot
cast	Patrick Romer	Pilot
cast	Jimmy Roussounis	Pipeline Technician
cast	Justus von Dohnányi	Captain Nikoli
cast	Hassani Shapi	Doctor
cast	Carl McCrystal	Trukhin
cast	Martyn Lewis	Newscaster
cast	Kourosh Asad	Russian Radio Operator
cast	Daisy Beaumont	Nina
cast	Nina Muschallik	Verushka
cast	Daz Crawford	Casino Thug
cast	Peter Mehtab	Casino Dealer
cast	Roy Alon	Man in Restaurant
cast	Paul Bannon	MI6 - Scottish Hideaway
cast	Ray Brown	Wheel-Clamping Policeman
cast	Marc Cass	Submarine Crewman
cast	Sean Cronin	Renard's Henceman
cast	Wade Eastwood	Bodyguard in Bank
cast	Jamie Edgell	Renard's Man
cast	Paul Heasman	Renard's Man
cast	Mark Henson	Renard's Man
cast	Lea Jerova	Girl in Casino
cast	Trevor Payne	Agent - Q's Lab
cast	Gary Powell	Submarine Crewman
cast	Greg Powell	Man in Restaurant
cast	Paul Sacks	Market Customer Boat Chase
cast	Judith Shekoni	Girl in Casino
cast	Lee Sheward	Submarine Crewman
cast	Tom Struthers	Submarine Crewman
cast	Rocky Taylor	Man in Restaurant
cast	Michael G. Wilson	Man in Casino
