year	1992
imdb score	5.4
meta score	N/A
genre	Horror
keyword	pinhead
keyword	hell
keyword	reporter
keyword	blood
keyword	chain
keyword	puzzle box
keyword	dismemberment
keyword	chase
keyword	captain
keyword	apartment
keyword	blood spatter
keyword	bare chested male
keyword	manipulation
keyword	decapitation
keyword	third part
keyword	bus
keyword	father daughter relationship
keyword	desert eagle
keyword	fire hydrant
keyword	rifle
keyword	slow motion
keyword	painting
keyword	nightclub owner
keyword	severed finger
keyword	world trade center manhattan new york city
keyword	nightgown
keyword	trench
keyword	gore
keyword	helicopter
keyword	battle
keyword	new york city
keyword	premarital sex
keyword	good versus evil
keyword	double impalement
keyword	fire breathing
keyword	evil
keyword	construction site
keyword	casual sex
keyword	demon
keyword	topless female nudity
keyword	portal
keyword	shot in the back
keyword	violence
keyword	art gallery
keyword	rain
keyword	tied to a bed
keyword	hung by one's wrists
keyword	pistol
keyword	severed head
keyword	shot to death
keyword	male rear nudity
keyword	falling from height
keyword	explosion
keyword	car crash
keyword	spiral staircase
keyword	bitten hand
keyword	corpse
keyword	self mutilation
keyword	police officer killed
keyword	war aftermath
keyword	bound and gagged
keyword	hole in the head
keyword	hospital
keyword	hook through hand
keyword	bartender
keyword	shot in the chest
keyword	cult film
keyword	occult
keyword	candle
keyword	stabbed in the face
keyword	drawing
keyword	impalement
keyword	manhattan new york city
keyword	gash in the face
keyword	transformation
keyword	altar
keyword	lifting someone into the air
keyword	heavy metal band
keyword	shot in the stomach
keyword	tv cameraman
keyword	videotape
keyword	policewoman killing
keyword	massacre
keyword	stabbed in the forehead
keyword	skinning
keyword	eye gouging
keyword	stabbed in the mouth
keyword	statue
keyword	skinned alive
keyword	desire
keyword	ex boyfriend ex girlfriend relationship
keyword	sequel
keyword	zippo lighter
keyword	skin torn off
keyword	heart in hand
keyword	punched in the face
keyword	lifting female in air
keyword	exploding head
keyword	stabbed in the hand
keyword	dripping blood
keyword	office building
keyword	slaughter
keyword	car set on fire
keyword	shotgun
keyword	matchbook
keyword	soldier
keyword	nightclub
keyword	blasphemy
keyword	alter ego
keyword	trick
keyword	radio
keyword	cigarette smoking
keyword	crucifix
keyword	field
keyword	anti christianity
keyword	wet cement
keyword	slasher flick
keyword	stabbed in the head
keyword	flashback
keyword	character repeating someone else's dialogue
keyword	dream
keyword	hanged man
keyword	ghost
keyword	vcr
keyword	news report
keyword	brass knuckles
keyword	tv station
keyword	church
keyword	priest
keyword	rose
keyword	burnt hand
keyword	finger cut off
keyword	pool table
keyword	exploding car
keyword	stabbed in the chest
keyword	rat
keyword	exploding building
keyword	brooklyn bridge
keyword	vietnam war
keyword	
cast	Kevin Bernhardt	J.P. Monroe
cast	Lawrence Mortorff	Bum
cast	Terry Farrell	Joanne 'Joey' Summerskill
cast	Ken Carpenter	Daniel 'Doc' Fisher / Camerahead Cenobite
cast	Sharon Ceccatti	Blond Nurse
cast	Paula Marshall	Terri
cast	Robert C. Treveiler	Paramedic 1
cast	Christopher Frederick	Paramedic 2
cast	Lawrence Kuppin	Derelict
cast	Sharon Percival	Brittany Virtue
cast	Philip Hyland	Brad
cast	David Young	Bill the Bouncer
cast	Brent Bolthouse	CD the DJ
cast	Peter Atkins	Rick the Barman / Barbie Cenobite
cast	Paul Vincent Coleman	Soldier 1
cast	Peter G. Boynton	Joey's Father
cast	Anthony Hickox	Soldier 2
cast	George Lee	Bob
cast	Aimée Leigh	Sandy
cast	Doug Bradley	Pinhead / Captain Elliot Spencer
cast	Ron Norris	Douglas the Bouncer
cast	Ashley Laurence	Kirsty Cotton
cast	Steve Painter	Young Guy
cast	Shanna Lynn	Female Cop
cast	Bob Bragg	Male Cop
cast	Bob Stephens	Second Male Cop
cast	Clayton Hill	The Priest
cast	Young Bobby Knoop	Yuppie 1
cast	James D.R. Hickox	Yuppie 2
cast	Tonya Saunders	Go-Go Dancer
cast	Angela Thomas	Go-Go Dancer
cast	Kim Ball	Go-Go Dancer
cast	Cassandra Perry	Go-Go Dancer
cast	Anna Marie Isaacs	Go-Go Dancer
cast	Flame	Go-Go Dancer
cast	John Bush	Armored Saint
cast	Joey Vera	Armored Saint
cast	Phil Sandoval	Armored Saint
cast	Jeff Duncan	Armored Saint
cast	Gonzo	Armored Saint
cast	Rosemary Gore	Date
cast	Robert Hammond	Chatterer Cenobite
cast	Eric Willhelm	CD Cenobite
