year	2011
imdb score	6.5
meta score	49
genre	Action
genre	Crime
genre	Thriller
keyword	apprentice
keyword	assassin
keyword	death
keyword	mentor
keyword	deception
keyword	faking own death
keyword	wheelchair bound
keyword	gas station
keyword	corpse
keyword	note
keyword	swimming pool
keyword	machine gun
keyword	villain played by lead actor
keyword	prostitute
keyword	pistol
keyword	gore
keyword	parking garage
keyword	vinyl
keyword	cell phone
keyword	gun duel
keyword	remake
keyword	punched in the face
keyword	shot in the chest
keyword	blood
keyword	revenge
keyword	boat
keyword	beating
keyword	exploding gasoline station
keyword	airport
keyword	wheelchair on stairs
keyword	bus crash
keyword	surveillance
keyword	poison
keyword	cemetery
keyword	street shootout
keyword	bare chested male
keyword	thrown through a window
keyword	violence
keyword	garbage disposal
keyword	showdown
keyword	jaguar e type
keyword	phonograph
keyword	stabbed to death
keyword	no opening credits
keyword	shot in the knee
keyword	bullet time
keyword	woman on top
keyword	premarital sex
keyword	punched in the stomach
keyword	stealing a bus
keyword	kicked in the stomach
keyword	impalement
keyword	kicked in the head
keyword	chase
keyword	lens flare
keyword	opening action scene
keyword	strangulation
keyword	shot in the head
keyword	chicago illinois
keyword	kissing while having sex
keyword	gay
keyword	underwater scene
keyword	shot in the leg
keyword	interrogation
keyword	hotel
keyword	jumping off a bridge
keyword	exploding house
keyword	bus
keyword	stabbed with a screwdriver
keyword	brutality
keyword	director cameo
keyword	older man younger man relationship
keyword	cult leader
keyword	target practice
keyword	sex standing up
keyword	slow motion scene
keyword	restaurant
keyword	hostage
keyword	killing a friend
keyword	strangled with a belt
keyword	rappelling
keyword	female rear nudity
keyword	swimming laps
keyword	kicked in the face
keyword	stabbed in the face
keyword	disobeying orders
keyword	brandy
keyword	drowning
keyword	torture
keyword	hand to hand combat
keyword	brawl
keyword	martial arts
keyword	betrayal
keyword	bullet ballet
keyword	exploding bus
keyword	car crash
keyword	karate
keyword	fire poker
keyword	fight to the death
keyword	disarming someone
keyword	bald man
keyword	stepping in shit
keyword	character repeating someone else's dialogue
keyword	erotic asphyxiation
keyword	kicked in the crotch
keyword	tough guy
keyword	drug lord
keyword	colombia
keyword	two man army
keyword	power outage
keyword	marijuana joint
keyword	jumping off bridge
keyword	gore
keyword	wheelchair
keyword	fire extinguisher
keyword	newspaper headline
keyword	chihuahua
keyword	car thief
keyword	mentor protégé relationship
keyword	arms dealer
keyword	dancing
keyword	motorcade
keyword	karate chop
keyword	hundred dollar bill
keyword	overhead camera shot
keyword	ketamine
keyword	shot in the forehead
keyword	homosexual
keyword	stabbed in the chest
keyword	thrown through a wall
keyword	hit by a car
keyword	shootout
keyword	training
keyword	jogging
keyword	choking to death
keyword	blood splatter
keyword	hanged body
keyword	semiautomatic pistol
keyword	murder
keyword	jumping through a window
keyword	bomb
keyword	hitman
keyword	diving into water
keyword	held at gunpoint
keyword	escape
keyword	hiding in a closet
keyword	new orleans louisiana
keyword	private jet
keyword	stabbed in the leg
keyword	photograph
keyword	blood
keyword	mixed martial arts
keyword	voice over narration
keyword	topless female nudity
keyword	fall to death
keyword	bar
keyword	falling from height
keyword	gun battle
keyword	cigarette smoking
keyword	nightclub
keyword	cover up
keyword	disposable cell phone
keyword	animal shelter
keyword	garbage truck
keyword	strangulation
keyword	gun
keyword	shot to death
keyword	exploding car
keyword	falling to death
keyword	fistfight
keyword	drunkenness
keyword	car chase
keyword	dog
keyword	death of father
keyword	death of friend
keyword	surprise ending
cast	Jason Statham	Arthur Bishop
cast	Ben Foster	Steve McKenna
cast	Tony Goldwyn	Dean
cast	Donald Sutherland	Harry McKenna
cast	Jeff Chase	Burke
cast	Mini Anden	Sarah
cast	James Logan	Jorge Lara
cast	Eddie J. Fernandez	Lara's Guard
cast	Joshua Bridgewater	Car Jacker
cast	John McConnell	Vaughn
cast	Christa Campbell	Kelly
cast	Joel Davis	Husband
cast	Mark Nutter	Mr. Finch
cast	Ardy Brent Carlson	Bell Hop
cast	Lara Grice	Mrs. Finch
cast	Lance E. Nichols	Henry
cast	J.D. Evermore	Gun Runner
cast	Ada Michelle Loridans	Finch's Daughter
cast	Linnzi Zaorski	Jazz Club Singer
cast	Dawn Neufeld	News Reporter #1
cast	Molly Rosenblatt	News Reporter #2
cast	Bill Scharpf	Dean's Driver
cast	John Teague	Ney
cast	David Leitch	Sebastian
cast	Jen Ortega	Lara's Girl #1
cast	LaTeace Towns-Cuellar	Lara's Girl #2
cast	Paul Abraham	Shuttle Driver
cast	David Dahlgren	Dr. X
cast	Stuart Greer	Ralph
cast	Katarzyna Wolejnio	Maria
cast	Larrel France	Vaughn's Intern
cast	Danny Cosmo	Peasant
cast	Derek Schreck	Security Guard
cast	Choop	'Arthur' the Dog
cast	Starlette Miariaunii	TWC evacuee
cast	Beau Brasseaux	Chicago S.W.A.T
cast	Dane Brown	Bar Patron
cast	Joshua Cardenez	Jorge Lara Guard at Pool
cast	Grant Case	Bar Patron
cast	Kurt Deville	Steve's Barracade / Bar
cast	Elise Fyke	Bus Passenger
cast	Geraldine Glenn	Staff / Villager
cast	Nick Jones Jr.	Airport Traveler
cast	Mark Krutov	Dean's Security
cast	Gustavo I. Ortiz	Coffee Shop / Bar Patron
cast	James Rawlings	Dean's Men
cast	Ashley Reed	Bus Patron / Hotel Patron
cast	Aaron Saxton	Swat
cast	Lawanda Smith	Train Traveler
cast	Logan Douglas Smith	Chicago Office Worker
cast	Simon West	Dean's Impaled Henchman
cast	Olga Wilhelmine	Office Employee
