year	2008
imdb score	6.7
meta score	64
genre	Action
genre	Crime
genre	Thriller
keyword	assassin
keyword	fraternity
keyword	killer
keyword	boss
keyword	office worker
keyword	strong female lead
keyword	colliding bullets
keyword	bullet proof automobile
keyword	elevator
keyword	fate
keyword	bullet dodging
keyword	talking to the audience
keyword	overturning a car
keyword	gunsmith
keyword	cheating girlfriend
keyword	gore
keyword	voice over narration
keyword	shot in the hand
keyword	shot from a car
keyword	broken hand
keyword	peanut butter
keyword	held at gunpoint
keyword	supernatural power
keyword	based on comic
keyword	blood on shirt
keyword	weaving
keyword	patricide
keyword	slaughterhouse
keyword	gun
keyword	woman shot in the forehead
keyword	gun fu
keyword	cigar smoking
keyword	loom
keyword	hired hand
keyword	secret code
keyword	gash in the face
keyword	gun battle
keyword	flashback
keyword	indian woman murdered
keyword	female warrior
keyword	train accident
keyword	violence
keyword	bullet
keyword	cubicle
keyword	factory
keyword	garbage truck
keyword	based on comic book
keyword	fast action in slow motion
keyword	brass knuckles
keyword	power horse
keyword	destiny
keyword	newspaper headline
keyword	decoy
keyword	commuter train
keyword	hit with a computer
keyword	rat
keyword	audi
keyword	bullet hole
keyword	black eye
keyword	chase
keyword	father son relationship
keyword	train
keyword	shot in the shoulder
keyword	blood spatter
keyword	river
keyword	tooth
keyword	gun
keyword	tattoo
keyword	shooting the wings off a fly
keyword	time bomb
keyword	broken arm
keyword	fly the insect
keyword	shot through a window
keyword	self inflicted gunshot wound
keyword	grocery
keyword	condom
keyword	hand through head
keyword	mexican standoff
keyword	head butt
keyword	search for self
keyword	text introduction
keyword	artificial respiration
keyword	lie
keyword	sacrifice
keyword	punched in the face
keyword	vein bulging on forehead
keyword	sunroof
keyword	taxi
keyword	car crashes into a train
keyword	sex on a kitchen table
keyword	boyfriend girlfriend relationship
keyword	breaking the fourth wall
keyword	knife held to throat
keyword	remorse
keyword	gauze
keyword	explosive
keyword	ikea
keyword	chicago illinois
keyword	nibblers
keyword	threatened with a knife
keyword	dutch angle
keyword	secret organization
keyword	accidental killing
keyword	keyboard
keyword	fast motion scene
keyword	martial arts
keyword	son kills father
keyword	betrayal
keyword	woman shot
keyword	magnifying glass
keyword	anxiety attack
keyword	killing an animal
keyword	reference to ikea
keyword	legs
keyword	mass suicide
keyword	knife fight
keyword	blood
keyword	shot in the forehead
keyword	missing father
keyword	knife in hand
keyword	mission
keyword	female nudity
keyword	limousine
keyword	title appears in writing
keyword	lasersight
keyword	thread
keyword	cut arm
keyword	sex scene
keyword	chaos
keyword	obscene finger gesture
keyword	pool of blood
keyword	newspaper stand
keyword	femme fatale
keyword	tattooed lady
keyword	healing
keyword	crashing into a police car
keyword	tied to a chair
keyword	overweight woman
keyword	dead animal
keyword	knife throwing
keyword	female protagonist
keyword	exploding building
keyword	silver bullet
keyword	no opening credits
keyword	superhuman strength
keyword	broken windshield
keyword	corpse
keyword	slow motion scene
keyword	hit with a chair
keyword	deception
keyword	sliced body
keyword	pistol
keyword	shot in the arm
keyword	suicide
keyword	car crash
keyword	ravine
keyword	accountant
keyword	office party
keyword	teeth knocked out
keyword	cell phone
keyword	brutality
keyword	shotgun
keyword	surrealism
keyword	gun duel
keyword	gunfight
keyword	sex on a table
keyword	marksmanship
keyword	one word title
keyword	cat
keyword	hung by a hook
keyword	kissing
keyword	bomb
keyword	falling from height
keyword	castle
keyword	male rear nudity
keyword	candle
keyword	rejuvenation
keyword	shot in the chest
keyword	hit in the face
keyword	fistfight
keyword	stabbed in the hand
keyword	destruction
keyword	absent father
keyword	based on graphic novel
keyword	butcher
keyword	montage
keyword	murder
keyword	bobble head doll
keyword	bulletproof glass
keyword	silencer
keyword	car
keyword	wax
keyword	stapler
keyword	revenge
keyword	jumping from a train
keyword	trap
keyword	bullet time
keyword	wristwatch
keyword	rage
keyword	abdomen slashed
keyword	beating
keyword	cat's cradle
keyword	blood
keyword	alias
keyword	automated teller machine
keyword	impalement
keyword	blood on camera lens
keyword	bullet wound
keyword	wrapped in a bedsheet
keyword	exploding rat
keyword	burned alive
keyword	hit by a car
keyword	death
keyword	birthday party
keyword	reference to google
keyword	energy drink
keyword	exploding body
keyword	crashing through a window
keyword	shot in the temple
keyword	sniper
keyword	car chase
keyword	branding
keyword	shot in the eye
keyword	target
keyword	bleeding to death
keyword	bully
keyword	party
keyword	blood splatter
keyword	bullet ballet
keyword	female rear nudity
keyword	image comics
keyword	kiss
keyword	tunnel
keyword	bus
keyword	bathtub
keyword	knife in the chest
keyword	jumping through a window
keyword	hesitation
keyword	shot in the head
keyword	textile mill
keyword	europe
keyword	corvette
keyword	shootout
keyword	bare chested male
keyword	birthday
keyword	jumping between buildings
keyword	corner gun
keyword	knife
keyword	male nudity
keyword	drugstore
keyword	shot in the back
keyword	bridge
keyword	shooting
keyword	murder of father
keyword	loss of father
keyword	title spoken by character
keyword	surprise ending
keyword	plot twist
cast	James McAvoy	Wesley
cast	Morgan Freeman	Sloan
cast	Angelina Jolie	Fox
cast	Terence Stamp	Pekwarsky
cast	Thomas Kretschmann	Cross
cast	Common	The Gunsmith
cast	Kristen Hager	Cathy
cast	Marc Warren	The Repairman
cast	David O'Hara	Mr. X
cast	Konstantin Khabenskiy	The Exterminator
cast	Dato Bakhtadze	The Butcher
cast	Chris Pratt	Barry
cast	Lorna Scott	Janice
cast	Sophiya Haque	Puja
cast	Brian Caspe	The Pharmacist
cast	Mark O'Neal	Co-Worker
cast	Bridget McManus	Check-Out Girl
cast	Bob Ari	Man in the Limo
cast	Daniel Boughton	Mini-Mart Customer / Pedestrian
cast	Brad Calcaterra	Assassin Max Petridge
cast	Julia Copeland	Driver
cast	Claudia DiBiccari	Pedestrian
cast	Sharlene Grover	Hotel Guest
cast	Michael Jeremiah	Weaver
cast	John Joseph MacDonald	Westley's Decoy
cast	Joseph Mazurk	Pedestrian Near Wesley's Apartment
cast	Tyson Minnick	Man on Sidewalk
cast	Larry Nazimek	Driver
cast	Eliyas Qureshi	Weaver Assassin
cast	Amit Shah	Hotel Guest
cast	Scarlett Sperduto	Young Fox
cast	Mike Whyte	Businessman
cast	Bernadett Belinda York	Girl on Sidewalk
cast	George Zerante	Driver
cast	Joshua Zumhagen	Pedestrian
