year	1950
imdb score	8.6
meta score	N/A
genre	Drama
genre	Film-Noir
keyword	writer
keyword	mansion
keyword	comeback
keyword	director
keyword	madness
keyword	butler
keyword	writing
keyword	debt
keyword	silent movie
keyword	screenwriter
keyword	dream
keyword	murder
keyword	silent film star
keyword	flat tire
keyword	recluse
keyword	gigolo
keyword	reference to greta garbo
keyword	behind the scenes
keyword	film camera
keyword	dead body in swimming pool
keyword	hitchhiking
keyword	obsession
keyword	shot to death
keyword	film within a film
keyword	ex husband ex wife relationship
keyword	convertible
keyword	showbiz
keyword	show business
keyword	portrait painting
keyword	impersonation
keyword	lifting male in air
keyword	camera crew
keyword	reference to bing crosby
keyword	grande dame guignol
keyword	abbreviation in title
keyword	orchestral music score
keyword	photograph
keyword	shopping
keyword	reference to darryl f. zanuck
keyword	irreverence
keyword	organist
keyword	dead chimpanzee
keyword	youthfulness
keyword	movie script
keyword	pipe organ
keyword	kept man
keyword	talent agent
keyword	musician
keyword	corsage
keyword	narrated by character
keyword	cigarette case
keyword	death
keyword	reference to rudolph valentino
keyword	gun
keyword	film director
keyword	mistaken identity
keyword	repossession
keyword	classic car
keyword	parasol
keyword	has been
keyword	auto repossession
keyword	seduction
keyword	script
keyword	eccentric woman
keyword	rich old lady
keyword	cigarette holder
keyword	shot in the back
keyword	automobile
keyword	depression
keyword	beauty
keyword	time
keyword	corpse
keyword	movie star
keyword	telegram
keyword	trashcan
keyword	jealousy
keyword	band
keyword	title ends with period
keyword	motion picture industry
keyword	parody
keyword	actor
keyword	death star
keyword	famous line
keyword	finance
keyword	extramarital affair
keyword	reference to great expectations
keyword	refuge
keyword	tragedy
keyword	gift
keyword	nostalgia
keyword	fame
keyword	sitting
keyword	loyalty
keyword	cosmetic surgery
keyword	love affair
keyword	garage
keyword	reference to d.w. griffith
keyword	melancholy
keyword	price of fame
keyword	casket
keyword	siren
keyword	los angeles california
keyword	funeral
keyword	pharmacy
keyword	flashback
keyword	filmmaking
keyword	chimpanzee
keyword	golf course
keyword	charlie chaplin spoof
keyword	sound stage
keyword	retired actress
keyword	overcoat
keyword	rehearsal
keyword	suicide attempt
keyword	hairy chest
keyword	narcissism
keyword	cufflink
keyword	reference to betty hutton
keyword	vanity
keyword	car chase
keyword	filmmaking
keyword	nose job
keyword	narration from the grave
keyword	cult film
keyword	charlie chaplin look alike
keyword	pistol
keyword	cuckold
keyword	astrology
keyword	face slap
keyword	tow truck
keyword	motorcycle cop
keyword	typewriter
keyword	dance
keyword	movie camera
keyword	shooting
keyword	ashtray
keyword	film producer
keyword	silent movie actor
keyword	coffin
keyword	cane
keyword	swimming pool
keyword	sing along
keyword	bald
keyword	playing piano
keyword	animal burial
keyword	film set
keyword	reference to alan ladd
keyword	new year's eve
keyword	cynicism
keyword	party
keyword	older woman younger man relationship
keyword	engagement
keyword	screenwriting
keyword	period in title
keyword	self hatred
keyword	celebration
keyword	mental illness
keyword	ballroom dancing
keyword	main character dies
keyword	dementia
keyword	staircase
keyword	movie studio
keyword	garage apartment
keyword	movie projector
keyword	actress
keyword	reporter
keyword	movie screen
keyword	laughing
keyword	bare chested male
keyword	beauty treatment
keyword	bach's toccata and fugue
keyword	playing cards
keyword	singing
keyword	gun fire
keyword	reference to mabel normand
keyword	script writer
keyword	pet funeral
keyword	veil
keyword	police car
keyword	interrogation
keyword	financial crisis
keyword	neurotic
keyword	telephone call
keyword	famous director as himself
keyword	tuxedo
keyword	mob of reporters
keyword	opening narration
keyword	silent filmmaking
keyword	assistant director
keyword	film studio
keyword	voice over narration
keyword	newsreel
keyword	washed up star
keyword	photographer
keyword	ghost writer
keyword	dancing
keyword	deceit
keyword	lifting person in air
keyword	reference to james joyce
keyword	lifting someone into the air
keyword	beverly hills california
keyword	lighting a cigarette for a woman
keyword	pool
keyword	street in title
keyword	cigarette smoking
keyword	rain
keyword	memory
keyword	hollywood california
keyword	satire
keyword	denial
keyword	bridge the card game
keyword	crime of passion
keyword	aging
keyword	melodrama
keyword	garage door
keyword	new year's eve party
keyword	femme fatale
keyword	lifting an adult into the air
keyword	chauffeur
keyword	delusion
keyword	famous entrance
keyword	camera
keyword	press
keyword	police
keyword	reference to mack sennett
keyword	title spoken by character
cast	William Holden	Joe Gillis
cast	Gloria Swanson	Norma Desmond
cast	Erich von Stroheim	Max Von Mayerling
cast	Nancy Olson	Betty Schaefer
cast	Fred Clark	Sheldrake
cast	Lloyd Gough	Morino
cast	Jack Webb	Artie Green
cast	Franklyn Farnum	Undertaker
cast	Larry J. Blake	1st Finance Man
cast	Charles Dayton	2nd Finance Man
cast	Cecil B. DeMille	Cecil B. DeMille
cast	Hedda Hopper	Hedda Hopper
cast	Buster Keaton	Buster Keaton
cast	Anna Q. Nilsson	Anna Q. Nilsson
cast	H.B. Warner	H. B. Warner
cast	Ray Evans	Ray Evans
cast	Jay Livingston	Jay Livingston
cast	Fred Aldrich	Cop Who Drags Joe's Body from Pool
cast	Joel Allen	Prop Man #2
cast	Gertrude Astor	Courtier
cast	Ken Christy	Homicide Captain
cast	Ruth Clifford	Sheldrake's Secretary
cast	John Cortay	Mac - Young Gate Guard at Paramount Studios
cast	Archie R. Dalzell	Camera Operator
cast	Eddie Dew	Assistant Coroner
cast	Peter Drynan	Tailor
cast	Julia Faye	Hisham
cast	Al Ferguson	Phone Standby
cast	Gerry Ganzer	Connie - Betty's Roommate
cast	Kenneth Gibson	Salesman at Men's Shop
cast	Joe Gray	Undetermined Role
cast	Sanford E. Greenwald	Newsreel Cameraman
cast	Creighton Hale	Creighton Hale
cast	Chuck Hamilton	Grip on DeMille Set
cast	James Hawley	Camera Assistant
cast	Len Hendry	Police Sergeant
cast	E. Mason Hopper	Doctor
cast	Stan Johnson	First Assistant Director
cast	Tiny Jones	Little Woman outside Paramount Gate
cast	Howard Joslin	Police Lieutenant
cast	Arthur Lane	Camera Operator
cast	Perc Launders	Violinist at Norma's New Year's Eve Party
cast	Gertrude Messinger	Hairdresser
cast	Harold Miller	Man on Golf Course
cast	John 'Skins' Miller	Hog-eye - Electrician
cast	Lee Miller	Dancing Party Guest / Paramount Studio Employee
cast	Ralph Montgomery	Prop Man #1
cast	Bert Moorhouse	Gordon Cole
cast	Jay Morley	Fat Man
cast	Bernice Mosk	Bernice
cast	Howard Negley	Police Captain
cast	Ottola Nesmith	Undetermined Role
cast	Eva Novak	Courtier
cast	Frank O'Connor	Courtier
cast	Robert Emmett O'Connor	Jonesy - Older Paramount Gate Guard
cast	Jack Perrin	Detective
cast	Virginia L. Randolph	Courtier
cast	Bill Sheehan	Second Assistant Director
cast	Sidney Skolsky	Sidney Skolsky
cast	Emmett Smith	Black Man
cast	Roy Thompson	Rudy - Shoeshine Boy
cast	Archie Twitchell	Salesman at Men's Shop
cast	Yvette Vickers	Giggling Girl on Phone at Party
cast	Edward Wahrman	Camera Assistant
cast	Henry Wilcoxon	Actor on DeMille's 'Samson & Delilah' Set
