year	1987
imdb score	7.4
meta score	N/A
genre	Drama
keyword	boy
keyword	ruins
keyword	school
keyword	sex
keyword	pregnancy
keyword	air raid
keyword	applause
keyword	underwear
keyword	singing
keyword	england
keyword	canadian soldier
keyword	fainting
keyword	pregnant
keyword	musician
keyword	expectant mother
keyword	radio
keyword	bicycling
keyword	movie camera
keyword	pregnant teen
keyword	fireplace
keyword	camera
keyword	violinist
keyword	father daughter relationship
keyword	bullet
keyword	looking glass
keyword	summer vacation
keyword	pregnant sister
keyword	theatre audience
keyword	rat
keyword	teenage girl in underwear
keyword	sheet music
keyword	gas mask
keyword	bombing
keyword	prayer
keyword	girl in bra and panties
keyword	nylon
keyword	dance hall
keyword	balloon
keyword	fishing
keyword	corporal punishment
keyword	brother sister relationship
keyword	teacher
keyword	expectant father
keyword	summer
keyword	redhead girl
keyword	childhood
keyword	pregnant bride
keyword	teenage girl
keyword	panties
keyword	rowboat
keyword	voice over
keyword	grandfather
keyword	bomb shelter
keyword	british empire
keyword	binoculars
keyword	dance
keyword	unplanned pregnancy
keyword	mother daughter relationship
keyword	mother son relationship
keyword	school uniform
keyword	music band
keyword	headmaster
keyword	great britain
keyword	redhead
keyword	nylons
keyword	unwed pregnancy
keyword	map
keyword	fire
keyword	prisoner of war
keyword	woman in underwear
keyword	husband wife relationship
keyword	piano
keyword	father son relationship
keyword	bomb
keyword	reference to hitler
keyword	listening to the radio
keyword	little boy
keyword	upskirt
keyword	school bombing
keyword	boat
keyword	candle
keyword	parachute
keyword	string quartet
keyword	london blitz
keyword	10 year old
keyword	world war two
keyword	year 1939
keyword	explosion
keyword	looking through a keyhole
keyword	classroom
keyword	grandfather grandson relationship
keyword	little girl
keyword	canadian
keyword	newsreel
keyword	photo album
keyword	tricycle
keyword	military police
keyword	wedding
keyword	soldier
keyword	family relationships
keyword	high school
keyword	watching a movie
keyword	vise
keyword	baby
keyword	grandmother
keyword	shrapnel
keyword	caning
keyword	enlistment
keyword	river
keyword	cricket
keyword	dream sequence
keyword	movie theatre
keyword	line up
keyword	reference to winston churchill
keyword	childbirth
keyword	child's point of view
keyword	destruction
keyword	keyhole
keyword	gang
keyword	fireman
keyword	school teacher
keyword	motorcycle
keyword	police officer
keyword	multiplication table
keyword	snowman
keyword	siren
keyword	drunkenness
keyword	woman in labor
keyword	fish
keyword	flashlight
keyword	bra
keyword	house on fire
keyword	air raid siren
keyword	newsreel footage
keyword	giving birth
keyword	three word title
keyword	pianist
keyword	face slap
keyword	big ben
keyword	premarital sex
keyword	warplane
keyword	tears
keyword	tickling
keyword	bride
keyword	beach
keyword	sister sister relationship
keyword	semi autobiographical
keyword	gun
keyword	uniform
keyword	concert
keyword	shotgun
keyword	jam
keyword	late for school
keyword	dirigible
keyword	harmonica
keyword	railway station
keyword	childhood memory
keyword	birth
keyword	toy soldier
keyword	absent without leave
keyword	train
keyword	1940s
keyword	london england
keyword	jitterbug
keyword	cricket game
keyword	teenage pregnancy
keyword	dancing
keyword	death of mother
cast	Sebastian Rice-Edwards	Bill Rowan
cast	Geraldine Muir	Sue Rowan
cast	Sarah Miles	Grace Rowan
cast	David Hayman	Clive Rowan
cast	Sammi Davis	Dawn Rowan
cast	Derrick O'Connor	Mac
cast	Susan Wooldridge	Molly
cast	Jean-Marc Barr	Cpl. Bruce Carrey
cast	Ian Bannen	Grandfather George
cast	Annie Leon	Grandma
cast	Jill Baker	Faith
cast	Amelda Brown	Hope
cast	Katrine Boorman	Charity
cast	Colin Higgins	Clive's Pal
cast	Shelagh Fraser	WVS Woman
cast	Gerald James	Headmaster
cast	Barbara Pierson	Teacher
cast	Nicky Taylor	Roger
cast	Jodie Andrews	Roger's Gang
cast	Nicholas Askew	Roger's Gang
cast	Jamie Bowman	Roger's Gang
cast	Colin Dale	Roger's Gang
cast	David Parkin	Roger's Gang
cast	Carlton Taylor	Roger's Gang
cast	Sara Langton	Pauline Gladroy
cast	Imogen Cawrse	Jennifer Baker
cast	Susan Brown	Mrs. Evans
cast	Charley Boorman	Luftwaffe Pilot
cast	Peter Hughes	Policeman
cast	Ann Thornton	Honeymoon Couple
cast	Andrew Bicknell	Honeymoon Couple
cast	Christine Croshaw	Pianist
cast	William Armstrong	Canadian Sergeant
cast	Arthur Cox	Fireman
cast	John Boorman	Old Bill
cast	Neville Chamberlain	Himself
cast	Graham Cole	Audience Member
cast	Vic Flick	Guitarist in Dance Band
cast	King George VI	Himself
