year	1990
imdb score	6.7
meta score	N/A
genre	Drama
genre	History
genre	Romance
genre	War
keyword	japanese
keyword	love
keyword	railway station
keyword	snow cone
keyword	rifle
keyword	fishing
keyword	moving sale
keyword	dollhouse
keyword	classroom
keyword	racism
keyword	swing
keyword	pocket watch
keyword	awol
keyword	medal
keyword	explosion
keyword	paddy wagon
keyword	barn
keyword	1930s
keyword	sweatshop
keyword	cafe
keyword	dressmaker
keyword	kitchen
keyword	buddhist
keyword	singer
keyword	pig
keyword	wedding singer
keyword	police
keyword	horse riding
keyword	union organizer
keyword	reference to ginger rogers
keyword	tacoma washington
keyword	brother brother relationship
keyword	bus station
keyword	brother sister relationship
keyword	photograph
keyword	relocation
keyword	christmas tree
keyword	microphone
keyword	racial prejudice
keyword	photographer
keyword	model airplane
keyword	family relationships
keyword	mother daughter relationship
keyword	race track
keyword	mother son relationship
keyword	dock
keyword	umbrella
keyword	death of husband
keyword	u.s. sailor
keyword	movie projector
keyword	wakayama japan
keyword	bandage
keyword	train
keyword	pregnancy
keyword	crying
keyword	line up
keyword	dancer
keyword	burnt hand
keyword	graveyard
keyword	fire
keyword	lawyer
keyword	u.s. citizenship
keyword	los angeles california
keyword	camera
keyword	bunk bed
keyword	american flag
keyword	chicken
keyword	movie theater
keyword	fingerprints
keyword	biracial child
keyword	arson
keyword	sewing machine
keyword	class
keyword	brother in law sister in law relationship
keyword	farm
keyword	food
keyword	horse
keyword	drunkenness
keyword	picket
keyword	barbed wire
keyword	dust
keyword	interracial relationship
keyword	champagne
keyword	vomit
keyword	truck
keyword	sister sister relationship
keyword	burn victim
keyword	shaving someone's head
keyword	rain
keyword	atomic bomb
keyword	baton
keyword	union
keyword	kite flying
keyword	husband wife relationship
keyword	vandalism
keyword	parole
keyword	military draft
keyword	pearl harbor
keyword	recording
keyword	hand bandage
keyword	flash forward
keyword	u.s. army
keyword	u.s. soldier
keyword	strawberry
keyword	father son relationship
keyword	communist
keyword	strawberry farm
keyword	mess hall
keyword	dancing
keyword	bayonet
keyword	actor
keyword	smoke bomb
