year	1999
imdb score	7.9
meta score	44
genre	Action
genre	Crime
genre	Thriller
keyword	fbi agent
keyword	fbi
keyword	irish
keyword	mafia
keyword	justice
keyword	death
keyword	fraternal twins
keyword	twin
keyword	police station
keyword	friend
keyword	russian
keyword	police
keyword	irish american
keyword	ballistics
keyword	kiss
keyword	male male kiss
keyword	computer
keyword	prison
keyword	telephone call
keyword	organized crime
keyword	bullet ballet
keyword	breaking a bottle over someone's head
keyword	drink
keyword	food
keyword	catholic church
keyword	prayer
keyword	shooting
keyword	investigation
keyword	aerial shot
keyword	handcuffs
keyword	gay sex
keyword	ambush
keyword	alley
keyword	bad taste humour
keyword	gun battle
keyword	tape recorder
keyword	crime boss
keyword	crucifix
keyword	professional assassin
keyword	gun
keyword	priest
keyword	thief
keyword	jumping from a rooftop
keyword	bare butt
keyword	shot in the head
keyword	knife
keyword	meatpacker
keyword	celtic
keyword	gay slur
keyword	pool table
keyword	gunfight
keyword	shot in the arm
keyword	hitman
keyword	brothers living together
keyword	gun held to head
keyword	set on fire
keyword	shackles
keyword	homosexual cop
keyword	stripper
keyword	panic
keyword	blood splatter
keyword	press conference
keyword	toilet bowl
keyword	black comedy
keyword	accidental shooting
keyword	person on fire
keyword	listening to music
keyword	crime syndicate
keyword	bar owner
keyword	russian mafia
keyword	rope
keyword	throat slitting
keyword	mafia boss
keyword	mexican american
keyword	underwear
keyword	masturbation
keyword	killing spree
keyword	cat
keyword	falling from height
keyword	irish gangster
keyword	blood
keyword	cafe
keyword	drinking
keyword	actor shares last name with character
keyword	latex gloves
keyword	reference to charles bronson
keyword	cross dressing
keyword	killing a cat
keyword	italian american
keyword	severed finger
keyword	rain
keyword	rosary beads
keyword	dancer
keyword	bellboy
keyword	court
keyword	death by a falling object
keyword	drunkenness
keyword	reporter
keyword	betrayal
keyword	cauterizing a wound
keyword	christian
keyword	hanging upside down
keyword	church
keyword	shot to death
keyword	tv crew
keyword	irish mafia
keyword	newspaper
keyword	bilingual
keyword	female nudity
keyword	hospital
keyword	nonlinear timeline
keyword	homophobia
keyword	cage
keyword	fire
keyword	irish catholic
keyword	box office flop
keyword	vigilante
keyword	interview
keyword	mixed metaphor
keyword	freeze frame
keyword	beaten to death
keyword	killing an animal
keyword	golf ball
keyword	ethnic joke
keyword	reference to james bond
keyword	subtitled scene
keyword	newscaster
keyword	cigar smoking
keyword	st. patrick's day
keyword	courtroom
keyword	reference to riverdance
keyword	african american
keyword	nose ring
keyword	theft
keyword	pack of money
keyword	shot in the chest
keyword	watching tv
keyword	groping
keyword	massachusetts
keyword	gay
keyword	prudential
keyword	lightning
keyword	brother brother relationship
keyword	fistfight
keyword	bathrobe
keyword	homosexual subtext
keyword	crossing one's self
keyword	robbery
keyword	dancing
keyword	suffering
keyword	dead body
