year	2006
imdb score	6.5
meta score	64
genre	Adventure
genre	Comedy
genre	Sci-Fi
genre	Thriller
keyword	hibernation
keyword	experiment
keyword	future
keyword	army
keyword	arrest
keyword	prostitute
keyword	soldier
keyword	underage drinking
keyword	leader
keyword	dust bowl
keyword	thrown through a window
keyword	fart joke
keyword	citizen uprising
keyword	thrown from a car
keyword	mob
keyword	infidelity
keyword	friendship
keyword	hospital
keyword	black u.s. president
keyword	cryogenics
keyword	white house
keyword	ignorance
keyword	prison
keyword	high concept
keyword	amusement park
keyword	set in future
keyword	water monopoly
keyword	film within a film
keyword	public execution
keyword	discount store
keyword	electrolytes
keyword	photograph
keyword	u.s. president
keyword	cabinet officer
keyword	obscene gesture
keyword	flame thrower
keyword	voice over narration
keyword	subway station
keyword	exploding airplane
keyword	dysgenics
keyword	capitol hill
keyword	barcode tattoo
keyword	party
keyword	scene after end credits
keyword	face slap
keyword	husband wife relationship
keyword	raised middle finger
keyword	pimp
keyword	government
keyword	tattoo
keyword	lawyer
keyword	drunkenness
keyword	stupidity
keyword	male nudity
keyword	president
keyword	cleavage
keyword	flamethrower
keyword	u.s. congress
keyword	capitalist society
keyword	gatorade
keyword	hit in the crotch
keyword	american flag
keyword	premarital sex
keyword	prison escape
keyword	time travel
keyword	time machine
keyword	case study
keyword	garbage
keyword	explosion
keyword	landfill
keyword	person on fire
keyword	video camera
keyword	medallion
keyword	product placement
keyword	brainwashing
keyword	hit in the face
keyword	heart attack
keyword	punched in the crotch
keyword	exploding truck
keyword	washington d.c.
keyword	monopoly
keyword	burned alive
keyword	monster truck
keyword	cult film
keyword	king of morons
keyword	flatulence
keyword	microphone
keyword	mass media
keyword	president of morons
keyword	infertility
keyword	satire
keyword	wrestler
keyword	surprise after end credits
keyword	farm
keyword	newscast
keyword	television news
keyword	capitalism
keyword	26th century
keyword	greed
keyword	u.s. house of representatives
keyword	falling from height
keyword	frat pack
keyword	bare chested male
keyword	starbucks
keyword	politics
keyword	social commentary
keyword	exploding car
keyword	presidential pardon
keyword	male rear nudity
keyword	masturbation
keyword	washington monument
keyword	sexism
keyword	gay slur
keyword	machine gun
keyword	library
keyword	one word title
keyword	escape from prison
keyword	fight to the death
keyword	intelligence test
keyword	dystopia
keyword	crushed to death
keyword	movie theater
keyword	leadership
