year	1995
imdb score	8.7
meta score	77
genre	Crime
genre	Mystery
genre	Thriller
keyword	criminal
keyword	suspect
keyword	revenge
keyword	explosion
keyword	hijacking
keyword	hungarian
keyword	lawyer
keyword	criminal mastermind
keyword	cigarette smoking
keyword	weapon
keyword	loss of family
keyword	devil
keyword	criminal fence
keyword	multiple actors playing same role
keyword	camera shot of feet
keyword	los angeles california
keyword	lighting a cigarette
keyword	police corruption
keyword	pump action shotgun
keyword	drug dealing
keyword	cargo ship
keyword	organized crime
keyword	murder of family
keyword	bodyguard
keyword	murder of wife
keyword	sniper
keyword	reference to elvis presley
keyword	translator
keyword	killed in an elevator
keyword	splatter
keyword	world trade center manhattan new york city
keyword	reference to lee harvey oswald
keyword	shot in back
keyword	mother daughter relationship
keyword	1990s
keyword	corpse
keyword	loss of daughter
keyword	double cross
keyword	car
keyword	massacre
keyword	secret character
keyword	escape
keyword	year 1981
keyword	villain
keyword	mechanic
keyword	urinating on a fire
keyword	multiple endings
keyword	sitting
keyword	hiding
keyword	pool hall
keyword	slow motion scene
keyword	corrupt cop
keyword	burn victim
keyword	shootout
keyword	sniper rifle
keyword	told in flashback
keyword	notice board
keyword	police sketch artist
keyword	fax machine
keyword	hitman
keyword	ship fire
keyword	prison
keyword	shot to death
keyword	homoerotic
keyword	briefcase
keyword	girl
keyword	burnt body
keyword	man crying
keyword	relative
keyword	assassination
keyword	emerald
keyword	mask
keyword	reference to loch ness monster
keyword	gun
keyword	thieves falling out
keyword	watch
keyword	brother sister relationship
keyword	limp
keyword	car fire
keyword	drug lord
keyword	cerebral palsy
keyword	unreliable flashback
keyword	ensemble cast
keyword	black mask
keyword	dirty cop
keyword	evil
keyword	flashback
keyword	harbor
keyword	slitting the throat of a child
keyword	police station
keyword	dead body in water
keyword	loss of son
keyword	world trade center
keyword	murder of daughter
keyword	reference to pope john paul ii
keyword	1980s
keyword	recruiting
keyword	ship
keyword	boeing 747
keyword	mind game
keyword	german shepherd
keyword	checking watch
keyword	mystery villain
keyword	robbery
keyword	cityscape
keyword	manhattan new york city
keyword	mystery man
keyword	loyalty
keyword	uzi
keyword	betrayal
keyword	death of family
keyword	parking garage
keyword	time bomb
keyword	lifting an adult into the air
keyword	violence
keyword	reference to albert einstein
keyword	mother son relationship
keyword	hundred dollar bill
keyword	beach
keyword	lighter
keyword	three word title
keyword	customs
keyword	loss of child
keyword	dock
keyword	anonymous telephone call
keyword	irony
keyword	dead child
keyword	murder
keyword	murder in elevator
keyword	lifting someone into the air
keyword	exploding car
keyword	law
keyword	gun held to head
keyword	gold cigarette lighter
keyword	funny accent
keyword	manipulation
keyword	fire
keyword	husband wife relationship
keyword	zippo lighter
keyword	friend
keyword	famous line
keyword	neo noir
keyword	locked in jail
keyword	masked criminal
keyword	wooden crate
keyword	death of daughter
keyword	coffee
keyword	death of wife
keyword	blood
keyword	turkish mafia
keyword	slow motion
keyword	burying a body
keyword	rape
keyword	automobile
keyword	child murder
keyword	heist
keyword	stream of fire
keyword	lifting a male into the air
keyword	ex convict
keyword	police badge
keyword	arrest
keyword	paint shaker
keyword	father daughter relationship
keyword	limping
keyword	cult film
keyword	myth
keyword	new york city
keyword	gasoline
keyword	masked man
keyword	mp5
keyword	cave
keyword	heist gone wrong
keyword	realization
keyword	loss of wife
keyword	unreliable narration
keyword	machine gun
keyword	father son relationship
keyword	woman lawyer
keyword	ambiguous ending
keyword	breaking a car windshield
keyword	sibling
keyword	third degree burns
keyword	boy
keyword	fear
keyword	box of money
keyword	legend
keyword	death
keyword	pretending not to be leader
keyword	murder of son
keyword	billiard table
keyword	theft
keyword	interrogation
keyword	death of son
keyword	death of child
keyword	independent film
keyword	surprise ending
keyword	plot twist
keyword	
cast	Stephen Baldwin	Michael McManus
cast	Gabriel Byrne	Dean Keaton
cast	Benicio Del Toro	Fred Fenster
cast	Kevin Pollak	Todd Hockney
cast	Kevin Spacey	Roger 'Verbal' Kint
cast	Chazz Palminteri	Dave Kujan, US Customs
cast	Pete Postlethwaite	Kobayashi
cast	Giancarlo Esposito	Jack Baer, FBI
cast	Suzy Amis	Edie Finneran
cast	Dan Hedaya	Sgt. Jeffrey 'Jeff' Rabin
cast	Paul Bartel	Smuggler
cast	Carl Bressler	Saul Berg
cast	Phillipe Simon	Fortier
cast	Jack Shearer	Renault
cast	Christine Estabrook	Dr. Plummer
cast	Clark Gregg	Dr. Walters
cast	Morgan Hunter	Arkosh Kovash
cast	Ken Daly	Translator
cast	Michelle Clunie	Sketch Artist
cast	Louis Lombardi	Strausz
cast	Frank Medrano	Rizzi
cast	Ron Gilbert	Daniel Metzheiser, Dept. of Justice
cast	Vito D'Ambrosio	Arresting Officer
cast	Gene Lythgow	Cop on Pier
cast	Bob Elmore	Bodyguard #1
cast	David Powledge	Bodyguard #2
cast	Bob Pennetta	Bodyguard #3
cast	Billy Bates	Bodyguard #4
cast	Smadar Hanson	Keyser's Wife
cast	Castulo Guerra	Arturro Marquez
cast	Peter Rocca	Jaime, Arturro's Bodyguard
cast	Bert Williams	Old Cop in Property
cast	Jaime H. Campos	Police Officer
cast	John Gillespie	
cast	Peter Greene	Redfoot the Fence
cast	Michael McKay	Cop in Hallway
cast	Christopher McQuarrie	Interrogation Cop
cast	Scott B. Morgan	Keyser Söze
cast	Mike Nyman	N.Y. Uniform Cop
cast	Grace Sinden	Nurse
