year	1948
imdb score	7.7
meta score	N/A
genre	Crime
genre	Drama
genre	Film-Noir
genre	Mystery
genre	Thriller
keyword	new york city
keyword	detective
keyword	murder
keyword	police
keyword	semi documentary
keyword	investigation
keyword	wrestler
keyword	dress shop
keyword	police procedure
keyword	police detective
keyword	bridge
keyword	man hunt
keyword	urban setting
keyword	narration
keyword	no opening credits
keyword	
cast	Barry Fitzgerald	Det. Lt. Dan Muldoon
cast	Howard Duff	Frank Niles
cast	Dorothy Hart	Ruth Morrison
cast	Don Taylor	Jimmy Halloran
cast	Frank Conroy	Captain Donahue
cast	Ted de Corsia	Garzah
cast	House Jameson	Dr. Stoneman
cast	Anne Sargent	Mrs. Halloran
cast	Adelaide Klein	Mrs. Batory
cast	Grover Burgess	Mr. Batory
cast	Tom Pedi	Detective Perelli
cast	Enid Markey	Mrs. Hylton
cast	Mark Hellinger	Narrated By
cast	Jean Adair	Little Old Lady
cast	Celia Adler	Dress Shop Proprietress
cast	Janie Alexander	Little Girl
cast	Joyce Allen	Shopgirl
cast	Beverly Bayne	Mrs. Stoneman
cast	Ralph Brooks	Detective
cast	Harris Brown	Harvey - Building Superintendent
cast	Ralph Bunker	Medical Examiner Hoffman
cast	Walter Burke	Pete Backalis
cast	Alexander Campbell	Policeman
cast	Retta Coleman	Crippled Girl
cast	G. Pat Collins	Charles Meade - Parole Officer
cast	Curt Conway	Det. Nick - Fingerprint Man
cast	Russ Conway	Ambulance Doctor
cast	Grace Coppin	Miss Livingston
cast	William Cottrell	Bisbee
cast	Harold Crane	Man
cast	Sarah Cunningham	Nurse
cast	Johnny Dale	Mr. Stillman
cast	Denise Doyle	Girl Child
cast	Paul Ford	Henry Fowler
cast	Andre D. Foster	Jeweler
cast	Kathleen Freeman	Stout Girl on Elevated Train
cast	Pearl Gaines	Mrs. Hylton's Maid
cast	Earle Gilbert	Banker
cast	Bruce Gordon	Cop at Williamsburg Bridge
cast	William E. Green	Man
cast	Raymond Greenleaf	City Editor
cast	James Gregory	Albert Hicks
cast	Bobby Gusehoff	Child
cast	Chuck Hamilton	Cop
cast	Robert H. Harris	Druggist
cast	Stevie Harris	Billy Halloran
cast	Bern Hoffman	Wrestler
cast	Cavada Humphrey	Mother
cast	Edwin Jerome	Publisher
cast	Reggie Jouvain	Boy Child
cast	Nicholas Joy	Mr. McCormick
cast	Joseph Karney	Wrestler
cast	Kermit Kegley	Qualen
cast	Albert Kelley	Newsboy
cast	David Kermen	Patrolman
cast	Joe Kerr	Ned Harvey
cast	Judson Laire	Publisher
cast	Charles Latorella	Boy Child
cast	Maureen Latorella	Girl Child
cast	Perc Launders	Police Photographer
cast	Marion Leeds	Nurse
cast	Judith Suzanne Locker	Girl Child
cast	George Lynn	Det. Fredericks
cast	John Marley	Managing Editor
cast	Diana Pat Marlow	Girl Child
cast	Norma Jane Marlow	Girl Child
cast	Margaret McAndrew	Girl Child
cast	Marsha McClelland	Girl Child
cast	John McQuade	Det. Dace Constantino
cast	Carl Milletaire	Young Man
cast	Virginia Mullen	Martha Swenson
cast	John Joseph Mulligan	Boy Child
cast	Arthur O'Connell	Sgt. Shaeffer
cast	Blanche Obronska	Mother
cast	David Opatoshu	Sgt. Dave Miller
cast	Nehemiah Persoff	Smiling Man Departing Subway
cast	Molly Picon	Soda-Selling Shopkeeper
cast	John Randolph	Police Dispatcher
cast	Anthony Rivers	Ed Garzah
cast	Amelia Romano	Shopgirl
cast	Clifford Sales	Boy Child
cast	Carole Selvester	Girl Child
cast	Richard W. Shankland	Blind Man
cast	George Sherwood	Patrolman
cast	Gregg Sherwood	
cast	Lee Shumway	Patrolman
cast	Ralph Simone	Old Gentleman
cast	Hester Sondergaard	Miss Owens - Stoneman's Nurse
cast	Mildred Stronger	Girl Child
cast	Elliott Sullivan	Wrestlers' Trainer
cast	Charles P. Thompson	Ticket Taker
cast	Mervin Williams	Records Clerk
cast	Victor Zimmerman	Patrolman
