year	1995
imdb score	6.8
meta score	41
genre	Action
genre	Comedy
genre	Crime
genre	Drama
genre	Thriller
keyword	drugs
keyword	heroin
keyword	murder
keyword	witness
keyword	police
keyword	detective
keyword	friend
keyword	best friend
keyword	bust
keyword	partner
keyword	money
keyword	loose cannon
keyword	homosexual
keyword	car crash
keyword	gangster
keyword	exploding car
keyword	bloodshed
keyword	ether
keyword	night vision goggles
keyword	telephone
keyword	gun battle
keyword	first part
keyword	train
keyword	two man army
keyword	gun
keyword	apartment
keyword	brutality
keyword	gun in purse
keyword	sidekick
keyword	blood splatter
keyword	slow motion scene
keyword	hk 5 machine gun
keyword	hacker
keyword	stripper
keyword	shot in the leg
keyword	hangar
keyword	nightclub
keyword	florida
keyword	forklift
keyword	kiss
keyword	title based on song
keyword	badge
keyword	mexican standoff
keyword	miranda warning
keyword	dual wield
keyword	dark comedy
keyword	hero
keyword	husband wife relationship
keyword	brothel madam
keyword	strong language
keyword	shot to death
keyword	character repeating someone else's dialogue
keyword	attempted murder
keyword	explosion
keyword	marriage
keyword	showdown
keyword	buddy
keyword	shot in the chest
keyword	violence
keyword	maverick cop
keyword	boyfriend girlfriend relationship
keyword	black cop
keyword	stabbed in the hand
keyword	robbery
keyword	elevator
keyword	blood spatter
keyword	foot chase
keyword	fight
keyword	gun fu
keyword	baseball bat
keyword	identity swap
keyword	standing on the roof of a car
keyword	shooting a woman
keyword	shootout
keyword	wisecrack humor
keyword	f word
keyword	ambush
keyword	children
keyword	car accident
keyword	black hero
keyword	black bra and panties
keyword	carpet
keyword	quick draw
keyword	buddy
keyword	aquarium
keyword	witness protection
keyword	gore
keyword	tough guy
keyword	car
keyword	death
keyword	black panties
keyword	shotgun
keyword	gun duel
keyword	home invasion
keyword	luxury
keyword	bullet time
keyword	pump action shotgun
keyword	upskirt
keyword	spiral staircase
keyword	profanity
keyword	wine
keyword	african american
keyword	shoulder holster
keyword	shot repeatedly
keyword	store
keyword	fistfight
keyword	buddy cop
keyword	action hero
keyword	handcuffs
keyword	neo noir
keyword	car chase
keyword	desert eagle
keyword	brawl
keyword	panties
keyword	mistaken identity
keyword	prostitution
keyword	airport
keyword	pistol
keyword	reference to skittles
keyword	held at gunpoint
keyword	helicopter
keyword	body count
keyword	knife in hand
keyword	razor blade
keyword	brothel
keyword	fighting
keyword	hotel fight
keyword	police chase
keyword	money falling through the air
keyword	heist
keyword	throat cut
keyword	fight in the restroom
keyword	bullet ballet
keyword	fire
keyword	police shootout
keyword	captain
keyword	1990s
keyword	dog
keyword	miami florida
keyword	chase
keyword	automobile
keyword	blood
keyword	machine gun
keyword	glock
keyword	swat team
keyword	porsche
keyword	strip club
keyword	opening action scene
keyword	dead woman on floor
keyword	street shootout
keyword	tough cop
keyword	gunfight
keyword	cell phone
keyword	police corruption
keyword	cult film
keyword	wheelchair
keyword	title spoken by character
keyword	surprise ending
cast	Lisa Boyle	Girl Decoy
cast	Will Smith	Mike Lowrey
cast	Martin Lawrence	Marcus Burnett
cast	Michael Taliferro	Carjacker
cast	Emmanuel Xuereb	Eddie Dominguez
cast	Tchéky Karyo	Fouchet
cast	Marc Macaulay	Noah Trafficante
cast	Ralph Gonzalez	Kuni
cast	Vic Manni	Ferguson
cast	Frank John Hughes	Casper
cast	Mike Kirton	Andy
cast	Will Knickerbocker	Officer Bill O'Fee
cast	Theresa Randle	Theresa Burnett
cast	Tiffany Samuels	Megan Burnett
cast	Cory Hodges	James Burnett
cast	Scott Cumberbatch	Quincy Burnett
cast	Anna Levine	Francine
cast	Joey Romano	Detective
cast	Sam Ayers	Detective
cast	Joe Pantoliano	Captain Howard
cast	Marg Helgenberger	Alison Sinclair
cast	Nestor Serrano	Detective Sanchez
cast	Julio Oscar Mechoso	Detective Ruiz
cast	Michael Imperioli	Jojo
cast	Karen Alexander	Max Logan
cast	Fawn Reed	Woman at Boxing Gym
cast	Heather Davis	Lois Fields
cast	Téa Leoni	Julie Mott
cast	Saverio Guerra	Chet the Doorman
cast	Maureen Gallagher	Yvette
cast	Juan F. Cejas	Ether Van Driver
cast	Ed Amatrudo	Ether Van Boss
cast	Jimmy Franzo	Club Bartender
cast	Tony Bolano	Drunk Guy at Urinal
cast	Shaun Toub	Store Clerk
cast	Marty McSorley	Henchman
cast	Norman Max Maxwell	Henchman
cast	Kevin Corrigan	Elliot
cast	Buddy Bolton	Wally
cast	Stan Miller	News Anchor
cast	Dug Jones	Man #1
cast	John Salley	Hacker 'Fletcher'
cast	Dana Mark	Police Technician
cast	Mario Ernesto Sánchez	Drug Buyer
cast	Kim Coates	White Carjacker
cast	Cherie Wimberly	Club Dancer
