year	2008
imdb score	7.6
meta score	73
genre	Action
genre	Adventure
genre	Animation
genre	Comedy
genre	Family
keyword	kung fu
keyword	master
keyword	hero
keyword	panda
keyword	kung fu master
keyword	slacker
keyword	snow leopard
keyword	tigress
keyword	ancient china
keyword	china
keyword	crane
keyword	warrior
keyword	monkey
keyword	martial arts
keyword	hit in the crotch
keyword	karate team
keyword	prison escape
keyword	crater
keyword	deception
keyword	fire
keyword	closing credits sequence
keyword	teeth knocked out
keyword	bridge
keyword	bow and arrow
keyword	firecracker
keyword	burnt body
keyword	wok
keyword	flashback
keyword	needle
keyword	mentor
keyword	palace
keyword	overeating
keyword	rabbit
keyword	flower petal
keyword	absurdism
keyword	super strength
keyword	wuxia
keyword	sifu
keyword	prison
keyword	escape from prison
keyword	confidence
keyword	knocked out
keyword	set on fire
keyword	scene after end credits
keyword	impersonation
keyword	evacuation
keyword	turtle
keyword	peach tree
keyword	breaking through a door
keyword	animal
keyword	family relationships
keyword	quitting a job
keyword	lantern
keyword	supernatural power
keyword	obesity
keyword	father son relationship
keyword	falling down stairs
keyword	foot chase
keyword	kicked in the stomach
keyword	young version of character
keyword	dreamworks animated film
keyword	thrown from a bridge
keyword	wooden dummy
keyword	hit with a door
keyword	head bashed in
keyword	dumpling
keyword	chinese food
keyword	falling through the floor
keyword	goose
keyword	lying
keyword	walking stick
keyword	chinese medicine
keyword	fighting in the air
keyword	thrown through a wall
keyword	falling from a tree
keyword	scroll
keyword	kicked in the face
keyword	good versus evil
keyword	chosen one
keyword	mace
keyword	pig
keyword	snake
keyword	punching bag
keyword	falling from height
keyword	clumsiness
keyword	wilhelm scream
keyword	teacher student relationship
keyword	cooking
keyword	training
keyword	exploding body
keyword	kung fu tournament
keyword	calligraphy
keyword	computer animation
keyword	immortality
keyword	biting own tail
keyword	teacher
keyword	body armor
keyword	insubordination
keyword	destroyed wall
keyword	underdog
keyword	kicked in the head
keyword	chinese noodles
keyword	levitation
keyword	arrow catching
keyword	acupuncture
keyword	tenderness
keyword	rope bridge
keyword	hand to hand combat
keyword	destiny
keyword	afterlife
keyword	blockbuster
keyword	telling a joke
keyword	repeated line
keyword	self reflection
keyword	soup
keyword	fight
keyword	chopstick
keyword	jumping off a roof
keyword	father figure
keyword	stepping on someone's foot
keyword	laziness
keyword	broken vase
keyword	rhinoceros
keyword	dynamite
keyword	stop motion scene
keyword	stalactite
keyword	kung fu in title
keyword	training montage
keyword	punched in the stomach
keyword	bowl
keyword	bo staff
keyword	cherry blossom
keyword	macguffin
keyword	no opening credits
keyword	punched in the face
keyword	secret
keyword	dream sequence
keyword	jumping through a window
keyword	pride
keyword	landing on one's head
keyword	karate
keyword	death of friend
keyword	actor shares first name with character
keyword	
cast	Jack Black	Po
cast	Dustin Hoffman	Shifu
cast	Angelina Jolie	Tigress
cast	Ian McShane	Tai Lung
cast	Jackie Chan	Monkey
cast	Seth Rogen	Mantis
cast	Lucy Liu	Viper
cast	David Cross	Crane
cast	Randall Duk Kim	Oogway
cast	James Hong	Mr. Ping
cast	Dan Fogler	Zeng
cast	Michael Clarke Duncan	Commander Vachir
cast	Wayne Knight	Gang Boss
cast	Kyle Gass	KG Shaw
cast	JR Reed	JR Shaw
cast	Laura Kightlinger	Awed Ninja
cast	Tanya Haden	Smitten Bunny
cast	Stephen Kearin	Gong Pig / Grateful Bunny
cast	Mark Osborne	Pig Patron
cast	John Stevenson	Rhino Guard
cast	Jeremy Shipp	Blind Gator
cast	Melissa Cobb	Bunny Mom
cast	Kent Osborne	Pig Fan
cast	Emily Robison	Bunny Fan 1
cast	Stephanie Harvey	Bunny Fan 2
cast	Riley Osborne	Baby Tai Lung
