year	2012
imdb score	7.0
meta score	72
genre	Adventure
genre	Animation
genre	Comedy
genre	Family
genre	Fantasy
keyword	curse
keyword	witch
keyword	ghost
keyword	talking to the dead
keyword	injustice
keyword	dealing with the past
keyword	3 dimensional
keyword	small town
keyword	stop motion
keyword	wrongful conviction
keyword	psychic boy
keyword	brother sister relationship
keyword	ghost story
keyword	hanged child
keyword	angry mob
keyword	child witch
keyword	riot
keyword	talking with the dead
keyword	witch trial
keyword	scene after end credits
keyword	storybook
keyword	3 d
keyword	bare chested male
keyword	stop motion animation
keyword	empathy
keyword	communicating with the dead
keyword	town hall
keyword	medium
keyword	revenge
keyword	understanding
keyword	zombie
keyword	jock
keyword	outcast
keyword	dead child
keyword	school
keyword	ghostly voice
keyword	contact with the dead
keyword	fear
keyword	witch hunt
keyword	man wearing towel
cast	Kodi Smit-McPhee	Norman Babcock
cast	Tucker Albrizzi	Neil
cast	Anna Kendrick	Courtney Babcock
cast	Casey Affleck	Mitch
cast	Christopher Mintz-Plasse	Alvin
cast	Leslie Mann	Sandra Babcock
cast	Jeff Garlin	Perry Babcock
cast	Elaine Stritch	Grandma
cast	Bernard Hill	The Judge
cast	Jodelle Ferland	Aggie
cast	Tempestt Bledsoe	Sheriff Hooper
cast	Alex Borstein	Mrs. Henscher
cast	John Goodman	Mr. Prenderghast
cast	Hannah Noyes	Salma
cast	Jack Blessing	Slob Guy / Civil War Ghost
cast	Ranjani Brow	Movie Lady
cast	Michael Corbett	Movie Zombie
cast	David Cowgill	Greaser Ghost
cast	Nicholas Guest	Hippie Ghost / Mobster Ghost
cast	Emily Hahn	Sweet Girl
cast	Bridget Hoffman	Crystal / Parachutist Ghost / Librarian
cast	Wendy Hoffman	Gucci Lady
cast	Holly Klein	Hair Dryer Ghost
cast	Alicia Lagano	Female Tourist
cast	Scott Menville	Deputy Dwayne / Rapper Guy
cast	Nick Petok	Blithe Hollow Kid
cast	Ariel Winter	Blithe Hollow Kid
cast	Jeremy Shada	Pug
cast	Steve Alterman	Blithe Hollow Townperson
cast	Kirk Baily	Blithe Hollow Townperson
cast	Jacob Bertrand	Blithe Hollow Townperson
cast	Liz Bolton	Blithe Hollow Townperson
cast	Ava Benavente	Blithe Hollow Townperson
cast	Cam Clarke	Blithe Hollow Townperson
cast	Lara Cody	Blithe Hollow Townperson
cast	Caitlin Cutt	Blithe Hollow Townperson
cast	Susan Dudeck	Blithe Hollow Townperson
cast	Denise Faye	Blithe Hollow Townperson
cast	Eddie Frierson	Blithe Hollow Townperson
cast	Matthew Ford Holt	Blithe Hollow Townperson
cast	Rif Hutton	Blithe Hollow Townperson
cast	David Jolliff	Blithe Hollow Townperson
cast	Ashley Lambert	Blithe Hollow Townperson
cast	Donna Lynn Leavy	Blithe Hollow Townperson
cast	Evan R. Mehta	Blithe Hollow Townperson
cast	Edie Mirman	Blithe Hollow Townperson
cast	Juan Pacheco	Blithe Hollow Townperson
cast	Kelsey Rootenberg	Blithe Hollow Townperson
cast	Joshua Stern	Blithe Hollow Townperson
cast	David Zyler	Blithe Hollow Townperson
