year	2005
imdb score	7.3
meta score	81
genre	Action
genre	Adventure
genre	Drama
genre	Romance
keyword	island
keyword	jungle
keyword	gorilla
keyword	1930s
keyword	film director
keyword	king kong
keyword	playwright
keyword	expedition
keyword	monster
keyword	dinosaur
keyword	vaudeville
keyword	giant ape
keyword	actress
keyword	play
keyword	two word title
keyword	central park
keyword	manhattan new york city
keyword	taxi
keyword	giant bat
keyword	army
keyword	check
keyword	shot in the arm
keyword	unemployment
keyword	ravine
keyword	car accident
keyword	giant insect
keyword	cameraman
keyword	animal name in title
keyword	triceratops
keyword	rooftop
keyword	crushed to death
keyword	spear
keyword	new york city
keyword	lifting an adult into the air
keyword	escape
keyword	storm at sea
keyword	lifting someone into the air
keyword	remake
keyword	monster as victim
keyword	log
keyword	chasm
keyword	police
keyword	cliff
keyword	native tribe
keyword	falling over a cliff
keyword	cook
keyword	spear through chest
keyword	air raid
keyword	prohibition
keyword	machine gun
keyword	drawbridge
keyword	no opening credits
keyword	biplane
keyword	kaiju
keyword	seaman
keyword	blockbuster
keyword	rampage
keyword	skyscraper
keyword	filmmaking
keyword	frozen lake
keyword	human animal relationship
keyword	slow motion
keyword	starving
keyword	juggling
keyword	library book
keyword	lifting a woman into the air
keyword	brontosaurus
keyword	gate
keyword	empire state building manhattan new york city
keyword	tommy gun
keyword	skeleton
keyword	wilhelm scream
keyword	lifting female in air
keyword	animal attack
keyword	dancing
keyword	fog
keyword	falling from height
keyword	broken jaw
keyword	diner
keyword	acrobatics
keyword	screening room
keyword	escaped beast
keyword	rainstorm
keyword	stabbing
keyword	movie star
keyword	central park manhattan new york city
keyword	shot to death
keyword	barefoot
keyword	true love
keyword	epic
keyword	eaten alive
keyword	wall
keyword	sea captain
keyword	broadway manhattan new york city
keyword	actor
keyword	cavern
keyword	impalement
keyword	airplane accident
keyword	ape abducts a woman
keyword	backstage
keyword	film producer
keyword	film studio
keyword	stampede
keyword	giant spider
keyword	times square manhattan new york city
keyword	kidnapping
keyword	great depression
keyword	rescue party
keyword	cartwheel
keyword	wrestling
keyword	impossible love
keyword	simian fiction
keyword	director actor relationship
keyword	lost world
keyword	remake of remake
keyword	rescue
keyword	cult film
keyword	monster on display
keyword	steamship
keyword	shot in the chest
keyword	tyrannosaurus
keyword	disaster in new york
keyword	footprint
keyword	monster movie
keyword	vine
keyword	canyon
keyword	melodrama
keyword	chloroform
keyword	film within a film
keyword	scream
keyword	giant animal
keyword	falling into water
keyword	journey
keyword	ladder
keyword	bridge
keyword	color remake of black and white film
keyword	herald square new york city
keyword	death
keyword	chase
keyword	typewriter
keyword	human sacrifice
keyword	kiss
keyword	tribute
keyword	map
keyword	panic
keyword	indian ocean
keyword	pier
keyword	troubled youth
keyword	coward
keyword	rowboat
keyword	eavesdropping
keyword	martial arts
keyword	shoplifting
keyword	bitten out tongue
keyword	gas bomb
keyword	animal death
keyword	damsel in distress
keyword	murder
keyword	death of friend
keyword	character name in title
cast	Naomi Watts	Ann Darrow
cast	Jack Black	Carl Denham
cast	Adrien Brody	Jack Driscoll
cast	Thomas Kretschmann	Captain Englehorn
cast	Colin Hanks	Preston
cast	Andy Serkis	Kong / Lumpy
cast	Evan Parke	Hayes
cast	Jamie Bell	Jimmy
cast	Lobo Chan	Choy
cast	John Sumner	Herb
cast	Craig Hall	Mike
