year	1980
imdb score	7.3
meta score	N/A
genre	Action
genre	Comedy
genre	Drama
genre	Romance
genre	Thriller
keyword	stunt
keyword	on the run
keyword	police
keyword	actress
keyword	vietnam war
keyword	anti war
keyword	death
keyword	love
keyword	daredevil
keyword	resort
keyword	beach
keyword	fugitive
keyword	stuntman
keyword	actor
keyword	river
keyword	world war one
keyword	cemetery
keyword	crying
keyword	impersonation
keyword	car accident
keyword	communist
keyword	stuffed alligator
keyword	shooting
keyword	dancing
keyword	attempted murder
keyword	visual impairment
keyword	luck
keyword	british flag
keyword	liar
keyword	frozen nose
keyword	partner
keyword	paranoia
keyword	policeman
keyword	oscar the award
keyword	humiliation
keyword	screenwriter
keyword	filmmaking
keyword	assault
keyword	megalomania
keyword	pursuit
keyword	drink umbrella
keyword	grave
keyword	alarm clock
keyword	cinematographer
keyword	film set
keyword	broken mirror
keyword	blood
keyword	crane the machine
keyword	underwater scene
keyword	screening room
keyword	film within a film
keyword	love triangle
keyword	graveyard
keyword	austrian
keyword	drinking
keyword	drink
keyword	theatre audience
keyword	cameraman
keyword	jet ski
keyword	boat
keyword	cult film
keyword	world war two
keyword	jumping into the ocean
keyword	bare chested male
keyword	makeup artist
keyword	sister sister relationship
keyword	black comedy
keyword	iron cross
keyword	cult film
keyword	person in a car trunk
keyword	pigeon
keyword	dyke
keyword	native american
keyword	guatemala
keyword	charleston the dance
keyword	spotlight
keyword	obscene finger gesture
keyword	nudity
keyword	movie camera
keyword	u.s. army
keyword	baby carriage
keyword	biplane
keyword	car stunt
keyword	hanging from a roof gutter
keyword	dancer
keyword	tank
keyword	drunkenness
keyword	accidental death
keyword	bayonet
keyword	palm tree
keyword	landmine
keyword	apple
keyword	booby trap
keyword	old flame
keyword	vietnam veteran
keyword	depression
keyword	reference to god
keyword	roadblock
keyword	ice cream
keyword	mud
keyword	tattoo
keyword	searchlight
keyword	deep sea diver
keyword	motorcycle
keyword	champagne
keyword	cuckold
keyword	explosion
keyword	reference to jack the ripper
keyword	family relationships
keyword	limerick
keyword	breaking a mirror
keyword	arrest
keyword	bicycle
keyword	megaphone
keyword	tv commercial
keyword	bar
keyword	flashlight
keyword	reference to george armstrong custer
keyword	anger
keyword	underwear
keyword	writer
keyword	airplane crash
keyword	rifle
keyword	deceit
keyword	balloon
keyword	gun
keyword	sheriff
keyword	parachute
keyword	medic
keyword	manslaughter
keyword	reference to sarah bernhardt
keyword	fake horse
keyword	vietcong
keyword	duesenberg
keyword	escape
keyword	haircut
keyword	southern belle
keyword	painting
keyword	dying
keyword	reference to woodrow wilson
keyword	machine
keyword	amsterdam netherlands
keyword	rescue
keyword	holland
keyword	telephone lineman
keyword	panties
keyword	tears
keyword	vietnam flashback
keyword	handcuffs
keyword	bathroom
keyword	antique car
keyword	time watch
keyword	practical joke
keyword	falling from height
keyword	swimming underwater
keyword	jukebox
keyword	infidelity
keyword	racial slur
keyword	irony
keyword	bare breasts
keyword	rooftop
keyword	lighting equipment
keyword	chase
keyword	california
keyword	adultery
keyword	car off a bridge
keyword	birthday party
keyword	wig
keyword	mother daughter relationship
keyword	autograph
keyword	hitchhiking
keyword	cafe
keyword	watching a movie
keyword	police chase
keyword	hotel
keyword	chihuahua
