year	1986
imdb score	7.3
meta score	N/A
genre	Action
genre	Adventure
genre	Comedy
genre	Fantasy
keyword	airport
keyword	chinese
keyword	green eyes
keyword	fiancee
keyword	immortal
keyword	battle
keyword	chinatown
keyword	sorcerer
keyword	rescue
keyword	truck
keyword	creature
keyword	magician
keyword	fiancée
keyword	bride
keyword	magic
keyword	supernatural
keyword	evil
keyword	mullet
keyword	foot closeup
keyword	motorcycle
keyword	toast
keyword	scream
keyword	gunfight
keyword	crossbow
keyword	umbrella
keyword	bigamy
keyword	combat
keyword	tour bus
keyword	anti hero
keyword	subterranean
keyword	wheelchair
keyword	electronic music score
keyword	stabbed in the forehead
keyword	entrance
keyword	airliner
keyword	female reporter
keyword	sewer
keyword	negative asian stereotype
keyword	siren
keyword	cult film
keyword	martial arts
keyword	knife
keyword	lifting someone into the air
keyword	sleeping woman
keyword	reporter
keyword	place name in title
keyword	friendship
keyword	shotgun
keyword	police car
keyword	exploding body
keyword	female stockinged feet
keyword	sex slavery
keyword	security guard
keyword	sword fight
keyword	magic potion
keyword	captive
keyword	showdown
keyword	female lawyer
keyword	customs
keyword	sorcery
keyword	sacrifice
keyword	levitation
keyword	buddha
keyword	brothel
keyword	tied to a bed
keyword	music score composed by director
keyword	bound and gagged
keyword	explosion
keyword	prostitute
keyword	reference to dirty harry
keyword	balisong
keyword	truck driver
keyword	disguise
keyword	infatuation
keyword	kukri dagger
keyword	tong
keyword	slapstick comedy
keyword	monster
keyword	stick fight
keyword	self awareness
keyword	bordello
keyword	1980s
keyword	sword throwing
keyword	legend
keyword	country name in title
keyword	culture clash
keyword	pantyhose
keyword	tunnel
keyword	gang warfare
keyword	curse
keyword	panties
keyword	ceremony
keyword	shootout
keyword	whorehouse
keyword	investigation
keyword	love
keyword	kung fu
keyword	reverse footage
keyword	ritual
keyword	machine gun
keyword	chinese american
keyword	funeral march
keyword	sword
keyword	white dress
keyword	trap
keyword	asian american
keyword	female journalist
keyword	race against time
keyword	fire engine
keyword	wedding
keyword	mercenary
keyword	video surveillance
keyword	alley
keyword	unsubtitled foreign language
keyword	spoof
keyword	underwater
keyword	rainstorm
keyword	turban
keyword	blindfolded
keyword	supernatural power
keyword	hogtied
keyword	gunshot
keyword	trance
keyword	warehouse
keyword	lightning
keyword	destiny
keyword	uncle nephew relationship
keyword	street gang
keyword	sleeping gas
keyword	woman in jeopardy
keyword	underground
keyword	meat cleaver
keyword	knife throwing
keyword	coffin
keyword	having picture taken
keyword	swimming
keyword	rite
keyword	television news
keyword	escape
keyword	knocked out
keyword	bus
keyword	five word title
keyword	rat
keyword	mythology
keyword	brawl
keyword	chase
keyword	san francisco california
keyword	elevator
keyword	kidnapping
keyword	cb radio
keyword	disarming someone
keyword	camera
keyword	black magic
keyword	gambling
keyword	notebook
keyword	garter belt
keyword	lifting female in air
keyword	love interest
keyword	potion
keyword	surveillance
keyword	blood
keyword	nylons
keyword	hand to hand combat
keyword	prayer
keyword	camera shot of feet
keyword	golden gate bridge
keyword	man punching a woman
keyword	bottle
keyword	spirit
keyword	mahjong
keyword	water well
keyword	tractor trailer
keyword	mixed martial arts
keyword	skeleton
keyword	revolver
keyword	duel
keyword	martial arts gymnastics
keyword	surprise ending
cast	Kurt Russell	Jack Burton
cast	Kim Cattrall	Gracie Law
cast	Dennis Dun	Wang Chi
cast	James Hong	David Lo Pan
cast	Victor Wong	Egg Shen
cast	Kate Burton	Margo
cast	Donald Li	Eddie Lee
cast	Carter Wong	Thunder
cast	Peter Kwong	Rain
cast	James Pax	Lightning
cast	Suzee Pai	Miao Yin
cast	Chao Li Chi	Uncle Chu
cast	Jeff Imada	Needles
cast	Rummel Mor	Joe Lucky
cast	Craig Ng	One Ear
cast	June Kyoto Lu	White Tiger
cast	Noel Toy	Mrs. O'Toole
cast	Jade Go	Chinese Girl in White Tiger
cast	Jerry Hardin	Pinstripe Lawyer
cast	James Lew	Chang Sing #1
cast	Jim Lau	Chang Sing #2
cast	Kenny Endoso	Chang Sing #3
cast	Stuart Quan	Chang Sing #4
cast	Gary Toy	Chang Sing #5
cast	George Cheung	Chang Sing #6
cast	Jimmy Jue	Wounded Chang Sing
cast	Noble Craig	Sewer Monster
cast	Danny Kwan	Chinese Guard
cast	Min Luong	Tara
cast	Paul J.Q. Lee	Chinese Gambler
cast	Al Leong	Wing Kong Hatchet Man
cast	Gerald Okamura	Wing Kong Hatchet Man
cast	William S. Wong	Wing Kong Hatchet Man
cast	Eric Lee	Wing Kong Hatchet Man
cast	Yukio G. Collins	Wing Kong Hatchet Man
cast	Bill M. Ryusaki	Wing Kong Hatchet Man
cast	Brian Imada	Wing Kong Hatchet Man
cast	Nathan Jung	Wing Kong Hatchet Man
cast	Dan Inosanto	Wing Kong Hatchet Man
cast	Vernon Rieta	Wing Kong Hatchet Man
cast	Daniel Wong	Wing Kong Security Guard
cast	Daniel Lee	Wing Kong Security Guard
cast	Lia Chang	Female Wing Kong Guard
cast	Diana Tanaka	Female Wing Kong Guard
cast	Donna L. Noguschi	Female Wing Kong Guard
cast	Shinko Isobe	Female Wing Kong Guard
cast	William B. Snider	Customs Agent
cast	John Carpenter	Worker in Chinatown
cast	Dawna Lee Heising	Chinese Guard
cast	Leo Lee	Fighter in Ally
