year	1999
imdb score	8.7
meta score	73
genre	Action
genre	Adventure
genre	Sci-Fi
keyword	computer
keyword	hacker
keyword	computer hacker
keyword	matrix
keyword	reality
keyword	truth
keyword	future
keyword	warrior
keyword	software
keyword	artificial reality
keyword	rebellion
keyword	computer program
keyword	energy
keyword	agent
keyword	messiah
keyword	programmer
keyword	roof chase
keyword	tough guy
keyword	dream sequence
keyword	fistfight
keyword	hinduism
keyword	cyber thriller
keyword	floppy disk
keyword	jumping between buildings
keyword	pill
keyword	knife throwing
keyword	security guard
keyword	punched in the face
keyword	flying man
keyword	what if
keyword	first of trilogy
keyword	acupuncture
keyword	reference to alice in wonderland
keyword	mainframe computer
keyword	mescaline
keyword	men in black
keyword	collectivism
keyword	maya
keyword	slave
keyword	chase on the roof
keyword	humanity in peril
keyword	alternative reality
keyword	kiss of life
keyword	hollow book
keyword	punched in the stomach
keyword	rooftop chase
keyword	sunglasses
keyword	shot through a wall
keyword	swat team
keyword	chosen one
keyword	battery
keyword	character wearing all black
keyword	martial arts
keyword	training
keyword	electro magnetic pulse
keyword	subway station
keyword	neo noir
keyword	disconnected battery
keyword	government agent
keyword	time freeze
keyword	questioning reality
keyword	realization
keyword	technology gone amok
keyword	lasersight
keyword	hit by a subway
keyword	jumping
keyword	bullet time
keyword	transformation
keyword	cat
keyword	robot
keyword	human versus computer
keyword	first part
keyword	strong female lead
keyword	oracle
keyword	fictional war
keyword	blown to pieces
keyword	dream
keyword	traitor
keyword	kung fu
keyword	black cat
keyword	cult film
keyword	telephone
keyword	telephone box
keyword	role reversal
keyword	virus
keyword	irrational behavior
keyword	helicopter
keyword	nuclear winter
keyword	falling from height
keyword	fire sprinkler
keyword	mentor
keyword	explosion
keyword	hand to hand combat
keyword	slavery
keyword	simulated reality
keyword	non person
keyword	tough girl
keyword	slow motion scene
keyword	2190s
keyword	head butt
keyword	gunfight
keyword	cubicle
keyword	deja vu
keyword	m 16
keyword	rescue
keyword	subway
keyword	bullet dodging
