year	2003
imdb score	8.0
meta score	58
genre	Adventure
genre	Drama
genre	Fantasy
keyword	dying
keyword	liar
keyword	legend
keyword	flashback
keyword	death
keyword	illness
keyword	estrangement
keyword	alabama
keyword	falling in love
keyword	father son estrangement
keyword	bed
keyword	wonderment
keyword	mob violence
keyword	darkness
keyword	cane
keyword	twin
keyword	romantic rivalry
keyword	sorority
keyword	eccentric
keyword	piano player
keyword	witch
keyword	congo
keyword	death of husband
keyword	revolver
keyword	singing
keyword	oil
keyword	buick
keyword	stranger
keyword	fairy tale
keyword	glass eye
keyword	karate
keyword	fish
keyword	siamese twins
keyword	graveyard
keyword	spider web
keyword	theft
keyword	bee
keyword	doctor
keyword	sacrifice
keyword	dog saved from a fire
keyword	pursuit
keyword	congenital heart defect
keyword	writer
keyword	surrealism
keyword	extramarital affair
keyword	sorority house
keyword	small town
keyword	korean war
keyword	barefoot
keyword	car
keyword	dream
keyword	underwater scene
keyword	bank robber
keyword	girl
keyword	unfaithfulness
keyword	photographer
keyword	thief
keyword	storytelling
keyword	mob
keyword	boat
keyword	cat
keyword	animate tree
keyword	father son reunion
keyword	house fire
keyword	escape
keyword	fly the insect
keyword	maple tree
keyword	shot from a cannon
keyword	white picket fence
keyword	classroom
keyword	female nudity
keyword	hospital
keyword	bone
keyword	shooting
keyword	accidental death
keyword	wedding
keyword	adultery
keyword	swamp
keyword	circus wagon
keyword	marching band
keyword	childbirth
keyword	cuba
keyword	russia
keyword	military draft
keyword	studio logo segues into film
keyword	fat man
keyword	snake
keyword	car in a tree
keyword	amazement
keyword	texas
keyword	party
keyword	involuntary solitude
keyword	slow motion scene
keyword	pregnant wife
keyword	werewolf
keyword	cemetery
keyword	ensure
keyword	presumed dead
keyword	leech
keyword	family relationships
keyword	unreliable narration
keyword	spider
keyword	pregnancy
keyword	flower
keyword	rifle
keyword	roses are red poem
keyword	salesman
keyword	motorcycle
keyword	crying
keyword	army
keyword	black cat crossed path
keyword	jungle
keyword	army life
keyword	pistol
keyword	young version of character
keyword	singer
keyword	pain
keyword	teacher
keyword	old house
keyword	1940s
keyword	spotlight
keyword	river
keyword	bathtub
keyword	unreliable flashback
keyword	religion
keyword	1980s
keyword	older man younger man relationship
keyword	rain
keyword	conjoined twins
keyword	catfish
keyword	fire eater
keyword	father in law daughter in law relationship
keyword	gold
keyword	flash forward
keyword	baseball
keyword	banjo
keyword	reference to bob hope
keyword	buying a town
keyword	lycanthropy
keyword	metaphor
keyword	ventriloquist
keyword	shriner
keyword	traveling salesman
keyword	nude swimming
keyword	computer
keyword	telegram
keyword	cave
keyword	tent
keyword	sheep
keyword	photograph
keyword	newsweek magazine
keyword	family history
keyword	swimming underwater
keyword	lie
keyword	terminal cancer
keyword	swimming
keyword	mechanical hand
keyword	secret
keyword	robbery
keyword	poet laureate
keyword	storm
keyword	wedding reception
keyword	student
keyword	growing up
keyword	falling off a ladder
keyword	dancing
keyword	korean war veteran
keyword	work in progress
keyword	hunger
keyword	storyteller
keyword	1960s
keyword	basketball
keyword	refusing to eat
keyword	kiss
keyword	dancer
keyword	landscaper
keyword	baby
keyword	letter
keyword	wichita kansas
keyword	father son relationship
keyword	family feud
keyword	1970s
keyword	leaving home
keyword	midget
keyword	coffin
keyword	key to the city
keyword	dictionary
keyword	football game
keyword	head in a lion's mouth
keyword	shadow
keyword	vulture
keyword	night vision goggles
keyword	iceberg
keyword	skywriting
keyword	identical twins
keyword	amazing grace the hymn
keyword	bank robbery
keyword	immortality
keyword	1950s
keyword	loss of husband
keyword	mermaid
keyword	tall tale
keyword	secret mission
keyword	loneliness
keyword	funeral
keyword	quicksand
keyword	carny
keyword	mother in law daughter in law relationship
keyword	football
keyword	unsubtitled foreign language
keyword	chemotherapy
keyword	miami florida
keyword	rocking chair
keyword	shoes
keyword	criminal
keyword	parallel montage
keyword	trailer house
keyword	wheelchair
keyword	husband wife relationship
keyword	voice over narration
keyword	science fair
keyword	reporter
keyword	tears
keyword	woods
keyword	heart attack
keyword	tree
keyword	loss of father
keyword	multiple narrators
keyword	chicken pox
keyword	automobile
keyword	nudity
keyword	nurse
keyword	u.s. soldier
keyword	elephant feces
keyword	on the road
keyword	2000s
keyword	house
keyword	stroke
keyword	ringmaster
keyword	fistfight
keyword	carnival
keyword	parade
keyword	love
keyword	bankruptcy
keyword	search for truth
keyword	lifting a male into the air
keyword	mother son relationship
keyword	campfire
keyword	power plant
keyword	ring
keyword	chase
keyword	co worker
keyword	boy
keyword	paratrooper
keyword	money
keyword	eye patch
keyword	lake
keyword	rural setting
keyword	clown
keyword	dog
keyword	self discovery
keyword	giant
keyword	hero
keyword	utopia
keyword	hearse
keyword	beast
keyword	class
