year	2011
imdb score	6.9
meta score	56
genre	Action
genre	Mystery
genre	Thriller
keyword	hotel
keyword	coma
keyword	luggage
keyword	airport
keyword	briefcase
keyword	amnesia
keyword	biotechnology
keyword	hospital
keyword	scientist
keyword	river
keyword	nurse
keyword	surveillance
keyword	gift of a book
keyword	hotel receptionist
keyword	hotel explosion
keyword	taxi ride
keyword	security guard
keyword	kidnapping
keyword	narrow escape
keyword	car train crash
keyword	mercedes
keyword	conspiracy
keyword	50 euro bill
keyword	false identity
keyword	posing as husband and wife
keyword	german
keyword	scene during opening credits
keyword	breaking a mirror
keyword	driving on the sidewalk
keyword	surveillance camera
keyword	fake passport
keyword	taser
keyword	laptop computer
keyword	payphone
keyword	tearing a page from a book
keyword	suv
keyword	assassination attempt
keyword	taxi driver
keyword	hearing sex through a wall
keyword	evil man
keyword	subtitled scene
keyword	band aid on forehead
keyword	sliding down a ladder
keyword	cyanide
keyword	looking at one's self in a mirror
keyword	car hit by a train
keyword	one word title
keyword	suv accident
keyword	escape from a car in water
keyword	woman slaps a man
keyword	violence
keyword	scientific research
keyword	language barrier
keyword	suicide
keyword	assassin
keyword	waitress
keyword	car crash
keyword	stealing a taxi
keyword	public telephone
keyword	character repeating someone else's dialogue
keyword	ex military
keyword	parking garage
keyword	punched in the stomach
keyword	dead woman on floor
keyword	laboratory
keyword	subway
keyword	passport control
keyword	professor
keyword	baggage
keyword	bare chested male
keyword	research scientist
keyword	resuscitation
keyword	escape
keyword	climbing through a window
keyword	overturned car
keyword	crashing through a window
keyword	magnetic resonance imaging
keyword	overturning car
keyword	flashback
keyword	false passport
keyword	foot chase
keyword	false memory
keyword	car falls into water
keyword	punched in the face
keyword	volkswagen
keyword	plastic explosive
keyword	passenger train
keyword	book cipher
keyword	airport personnel
keyword	language
keyword	neck breaking
keyword	summit
keyword	immigrant
keyword	shard of glass
keyword	dragging a dead woman
keyword	photograph
keyword	gaslight
keyword	corpse
keyword	hotel security guard
keyword	illegal immigrant
keyword	bomb explosion
keyword	female in shower
keyword	terrorist
keyword	car truck chase
keyword	night club
keyword	berlin germany
keyword	exploding car
keyword	stabbed in the neck
keyword	news report
keyword	two in a shower
keyword	tuxedo
keyword	exploding body
keyword	impostor
keyword	cardiopulmonary resuscitation
keyword	deception
keyword	flash drive
keyword	university
keyword	male in shower
keyword	bilingualism
keyword	hotel suite
keyword	falling from height
keyword	airport bar
keyword	baggage claim
keyword	bomb threat
keyword	party
keyword	stabbed with glass
keyword	poison
keyword	whistling kettle
keyword	forehead cut
keyword	head butt
keyword	loss of memory
keyword	stalking
keyword	airport terminal
keyword	bra less
keyword	lost luggage
keyword	pack of money
keyword	secret agent
keyword	false name
keyword	timebomb
keyword	female taxi driver
keyword	bomb victim
keyword	knife
keyword	thrown through a wall
keyword	child in peril
keyword	heart stoppage
keyword	mercedes limousine
keyword	sound of sex
keyword	computer password
keyword	streetcar
keyword	explosion
keyword	speaking german
keyword	hotel adlon
keyword	corn
keyword	car accident
keyword	eye gouging
keyword	baggage handler
keyword	character's point of view camera shot
keyword	time bomb
keyword	cpr
keyword	hit by a car
keyword	bomb
keyword	public phone
keyword	home invasion
keyword	secret code
keyword	car off a bridge
keyword	subjective camera
keyword	video surveillance
keyword	loud sex
keyword	dancing
keyword	filmed killing
keyword	sex in shower
keyword	syringe
keyword	terrorism
keyword	watch
keyword	car chase
keyword	defibrillation
keyword	identity theft
keyword	blood
keyword	saying the same thing simultaneously
keyword	subway station
keyword	woman's neck broken
keyword	taxi
keyword	private investigator
keyword	prince
keyword	slow motion scene
keyword	nightclub
keyword	injection
keyword	underwater scene
keyword	shower
keyword	murder of friend
keyword	surveillance footage
keyword	fake id
keyword	dead nurse
keyword	kicked in the stomach
keyword	american abroad
keyword	fight
keyword	combination lock
keyword	driving in reverse
keyword	mercedes benz
keyword	murder
keyword	dead woman with eyes open
keyword	held at gunpoint
keyword	defusing bomb
keyword	newscast
keyword	drawing
keyword	cyanide poisoning
keyword	exploding building
keyword	man fainting
keyword	face slap
keyword	attacked from behind
keyword	thanksgiving
keyword	book
keyword	train station
keyword	mercedes taxi
keyword	death
keyword	cell phone
keyword	stolen identity
keyword	coughing
keyword	crushed by a car
keyword	wristwatch
keyword	doctor
keyword	mercedes station wagon
keyword	beating
keyword	death of friend
keyword	based on novel
keyword	surprise ending
cast	Liam Neeson	Dr. Martin Harris
cast	Diane Kruger	Gina
cast	January Jones	Elizabeth Harris
cast	Aidan Quinn	Martin B
cast	Bruno Ganz	Ernst Jürgen
cast	Frank Langella	Rodney Cole
cast	Sebastian Koch	Professor Leo Bressler
cast	Olivier Schneider	Smith
cast	Stipe Erceg	Jones
cast	Rainer Bock	Herr Strauss
cast	Mido Hamada	Prince Shada
cast	Clint Dyer	Biko
cast	Karl Markovics	Dr. Farge
cast	Eva Löbau	Nurse Gretchen Erfurt
cast	Helen Wiebensohn	Laurel Bressler
cast	Merle Wiebensohn	Lily Bressler
cast	Adnan Maral	Turkish Taxi Driver
cast	Torsten Michaelis	Airport Taxi Driver
cast	Rainer Sellien	Control Room Detective
cast	Petra Hartung	Control Room Detective
cast	Michael Baral	Peter Hoffmann
cast	Sanny Van Heteren	Hotel Adlon Receptionist
cast	Ricardo Dürner	Hotel Adlon Doorman
cast	Marlon Putzke	Hotel Adlon Bellhop
cast	Herbert Olschok	Hans Brandt
cast	Karla Trippel	Hostel Cashier
cast	Petra Schmidt-Schaller	Immigration Officer
cast	Annabelle Mandeng	TV Anchor
cast	Janina Flieger	University Receptionist
cast	Fritz Roth	Taxi Depot Manager
cast	Heike Hanold-Lynch	Anna - Lost & Found Clerk
cast	Matthias Weidenhöfer	Hotel Control Room Guard
cast	Kida Khodr Ramadan	Café Owner
cast	Peter Becker	Hotel Guard
cast	Vladimir Pavic	Club Bouncer
cast	Oliver Stolz	River Samaritan
cast	Oliver Lange	Club DJ
cast	Sebastian Stielke	Brandt's Assistant
cast	Wolfgang Stegemann	Securtity Guard
cast	Hilary Kennedy	Female News Anchor
