year	1972
imdb score	7.2
meta score	77
genre	Drama
genre	Romance
keyword	apartment
keyword	sex
keyword	american expatriate
keyword	love
keyword	suicide
keyword	director
keyword	street
keyword	death
keyword	room
keyword	grief
keyword	prostitute
keyword	widow
keyword	tragedy
keyword	female nudity
keyword	sex on floor
keyword	dance hall
keyword	sex in bed
keyword	french prostitute
keyword	sex talk
keyword	anger
keyword	restaurant
keyword	cuckold
keyword	rage
keyword	female frontal nudity
keyword	subway station
keyword	breakup
keyword	broom
keyword	wedding dress
keyword	phone booth
keyword	apartment building
keyword	attempted rape
keyword	no panties
keyword	female removes her dress
keyword	female full frontal nudity
keyword	mother in law
keyword	leg spreading
keyword	chewing gum
keyword	fingering
keyword	dancing
keyword	mooning
keyword	male rear nudity
keyword	nipples
keyword	promiscuity
keyword	telephone call
keyword	elevator
keyword	mini dress
keyword	hotel
keyword	wrath
keyword	sex with a stranger
keyword	widower
keyword	crying
keyword	rough sex
keyword	restroom
keyword	rainstorm
keyword	falling from height
keyword	nude talking
keyword	buttered butt
keyword	obsession
keyword	sadness
keyword	city name in title
keyword	lust
keyword	cage elevator
keyword	sex with stranger
keyword	murder
keyword	rat
keyword	anal sex
keyword	balcony
keyword	cleavage
keyword	sex between cousins
keyword	cheating on one's boyfriend
keyword	dentures
keyword	dead woman
keyword	female pubic hair
keyword	harmonica
keyword	telephone
keyword	erotic 70s
keyword	erotica
keyword	filmmaker
keyword	scantily clad female
keyword	loss of wife
keyword	fondling
keyword	breasts
keyword	female masturbation
keyword	paris france
keyword	topless female nudity
keyword	bitterness
keyword	upskirt
keyword	bathtub
keyword	dating
keyword	tango
keyword	sex with food
keyword	father daughter relationship
keyword	dance contest
keyword	filmmaking
keyword	doggystyle sex
keyword	mother daughter relationship
keyword	place name in title
keyword	bare breasts
keyword	wake
keyword	anonymous sex
keyword	chase
keyword	nude girl
keyword	lifting skirt
keyword	sexual intercourse
keyword	female rear nudity
keyword	promiscuous woman
keyword	assault
keyword	copulation
keyword	butter
keyword	older man younger woman relationship
keyword	city
keyword	black panties
keyword	coitus
keyword	obsessive love
keyword	pubic hair
keyword	nudity
keyword	famous score
keyword	marriage proposal
keyword	blockbuster
keyword	controversy
keyword	electra complex
keyword	male nudity
keyword	loss of daughter
keyword	sex standing up
keyword	female removes her clothes
keyword	bridge
keyword	masturbation
keyword	self discovery
keyword	nude
keyword	panties
keyword	woman in bathtub
keyword	premarital sex
keyword	film within a film
keyword	
cast	Marlon Brando	Paul
cast	Maria Schneider	Jeanne
cast	Maria Michi	Rosa's Mother / La mère de Rosa
cast	Giovanna Galletti	Prostitute / La prostituée
cast	Gitt Magrini	Jeanne's Mother / La mère de Jeanne
cast	Catherine Allégret	Catherine
cast	Luce Marquand	Olympia
cast	Marie-Hélène Breillat	Monique
cast	Catherine Breillat	Mouchette
cast	Dan Diament	TV Sound Engineer / L'ingénieur du son
cast	Catherine Sola	TV Script Girl / La script-girl
cast	Mauro Marchetti	TV Cameraman / Le cameraman
cast	Jean-Pierre Léaud	Tom - un cinéaste, le fiancé de Jeanne
cast	Massimo Girotti	Marcel
cast	Peter Schommer	TV Assistant Cameraman / L'assistant-opérateur
cast	Veronica Lazar	Rosa
cast	Rachel Kesterber	Christine
cast	Ramón Mendizábal	Tango Orchestra Leader / Le chanteur de l'orchestre de tango
cast	Mimi Pinson	President of Tango Jury / Le président du concours de tango
cast	Darling Légitimus	La concierge
cast	Gérard Lepennec	Un déménageur
cast	Stéphan Koziak	Un déménageur
cast	Armand Abplanalp	Prostitute's Client / Le client de la prostituée
cast	Laura Betti	Miss Blandish
cast	Jean-Luc Bideau	Le capitaine de la péniche
cast	Michel Delahaye	Bible Salesman / Le vendeur de bibles
cast	Gianni Pulone	Man on street
cast	Franca Sciutto	Woman on street
