year	1971
imdb score	6.8
meta score	75
genre	Sci-Fi
genre	Thriller
keyword	drugs
keyword	escape
keyword	underground city
keyword	computer
keyword	roommate
keyword	hologram
keyword	surveillance
keyword	drugged
keyword	future
keyword	torture
keyword	shaved head
keyword	vomit
keyword	avant garde
keyword	based on comic
keyword	totalitarianism
keyword	pessimism
keyword	remake
keyword	credits rolling down
keyword	medication
keyword	inner earth
keyword	remake by original director
keyword	utopia
keyword	white room
keyword	masturbation
keyword	baldness
keyword	cult film
keyword	dystopia
keyword	radiation
keyword	car chase
keyword	number in character's name
keyword	prison
keyword	technology
keyword	critically acclaimed
keyword	based on short film
keyword	confessional
keyword	dwarf
keyword	title spoken by character
keyword	character name in title
keyword	number in title
keyword	
cast	Robert Duvall	THX
cast	Donald Pleasence	SEN
cast	Don Pedro Colley	SRT
cast	Maggie McOmie	LUH
cast	Ian Wolfe	PTO
cast	Marshall Efron	TWA
cast	Sid Haig	NCH
cast	John Pearce	DWY
cast	Irene Cagen	IMM
cast	Gary Alan Marsh	CAM
cast	John Seaton	OUE
cast	Eugene I. Stillman	JOT
cast	Jack Walsh	TRG
cast	Mark Lawhead	Shell Dweller
cast	Robert Feero	Chrome Robot
cast	Johnny Weissmuller Jr.	Chrome Robot
cast	Claudette Bessing	ELC
cast	Susan Baldwin	Control Officer
cast	James Wheaton	OMM
cast	Henry Jacobs	Mark 8 Student
cast	Bill Love	Mark 8 Instructor
cast	Doc Scortt	Monk
cast	Gary Austin	Man in Yellow
cast	Scott L. Menges	Child #1
cast	Toby L. Stearns	Child #2
cast	Paul K. Haje	Trial Prosecutor
cast	Ralph Chesse	Trial Proctor
cast	Dion M. Chesse	Trial Defender
cast	Bruce Chesse	Trial Pontifex
cast	Mello Alexandria	Hologram Dancer
cast	Brandyn Barbara Artis	Hologram Dancer
cast	Morris D. Erby	Hologram Newscaster
cast	Willie C. Barnes	Hologram Comic
cast	Richard Quinnell	Hologram Comic
cast	Jean M. Durand	Hologram Listener
cast	Scott Beach	Announcer
cast	Neva Beach	Announcer
cast	Terence McGovern	Announcer
cast	Julie Payne	Announcer
cast	James Cranna	Announcer
cast	Ruth Silveira	Announcer
cast	Bruce Mackey	Announcer
cast	David Ogden Stiers	Announcer
cast	Bart Patton	Announcer
cast	John Rigg	Computer Operator
cast	Matthew Robbins	THX - End Scene
