year	2012
imdb score	8.1
meta score	67
genre	Drama
genre	Romance
keyword	friend
keyword	best friend
keyword	mental illness
keyword	love
keyword	suicide
keyword	introvert
keyword	hospital
keyword	book
keyword	writer
keyword	gay
keyword	letter
keyword	first love
keyword	high school
keyword	doctor
keyword	teacher
keyword	teenager
keyword	ash wednesday
keyword	school cafeteria
keyword	blowing out candle
keyword	short hair
keyword	drinking
keyword	drug laced brownie
keyword	9 year old
keyword	pickup truck
keyword	flash forward
keyword	graduation cap and gown
keyword	punk girl
keyword	reference to new york university film school
keyword	boy
keyword	ice cream
keyword	rocky horror picture show
keyword	3d glasses
keyword	theatre audience
keyword	nervous breakdown
keyword	college
keyword	depression
keyword	english class
keyword	nickname
keyword	unhappiness
keyword	running
keyword	12 year old
keyword	abusive boyfriend
keyword	santa claus hat
keyword	male ponytail
keyword	reference to columbia university
keyword	writing a letter
keyword	principal's office
keyword	football player
keyword	aunt nephew relationship
keyword	class
keyword	impersonating a teacher
keyword	reference to the shaggs
keyword	record store
keyword	vietnam veteran
keyword	singer
keyword	prank
keyword	prom
keyword	loneliness
keyword	watching tv
keyword	11 year old
keyword	buddhist
keyword	red dress
keyword	reference to schenley park pittsburgh
keyword	homophobia
keyword	looking out a window
keyword	dressing room
keyword	party
keyword	innocence
keyword	sexual abuse
keyword	christmas present
keyword	movie theater
keyword	crying
keyword	long title
keyword	reference to harvard university
keyword	acid trip
keyword	seeing first foreign film
keyword	homosexual
keyword	mix tape
keyword	kissing
keyword	poetry
keyword	prayer
keyword	crossing self
keyword	suicide attempt
keyword	gay character
keyword	birthday
keyword	gay interest
keyword	magnetic poetry set
keyword	suicide of best friend
keyword	telephone call
keyword	homecoming dance
keyword	trapper keeper
keyword	easter
keyword	teenage girl
keyword	jealousy
keyword	sadie hawkins day
keyword	reference to fay wray
keyword	cherry
keyword	brownie
keyword	football stadium
keyword	gay friend
keyword	high school prom
keyword	seduction
keyword	memory
keyword	pain
keyword	closeted homosexual
keyword	cheating
keyword	racial slur
keyword	high school senior
keyword	abusive aunt
keyword	condom
keyword	touching someone's breasts
keyword	reference to harper lee
keyword	eating
keyword	stepbrother stepsister relationship
keyword	cheerleader
keyword	phone hang up
keyword	punched in the face
keyword	reference to new york city
keyword	karaoke
keyword	reference to walden
keyword	gay relationship
keyword	taking picture
keyword	cancer
keyword	suffering
keyword	crush
keyword	first kiss
keyword	homecoming
keyword	easter mass
keyword	coming to a friend's defense
keyword	teenage boy
keyword	7 year old
keyword	telephone
keyword	teacher student relationship
keyword	lip synching
keyword	s.a.t.
keyword	f word
keyword	birthday present
keyword	dating
keyword	drawn on goatee
keyword	kitchen knife
keyword	football game
keyword	boyfriend girlfriend relationship
keyword	impersonation
keyword	first day of school
keyword	milkshake
keyword	sexism
keyword	football
keyword	brother sister relationship
keyword	wine
keyword	fight
keyword	written by director
keyword	friendship
keyword	writing a poem
keyword	high school prank
keyword	bathroom
keyword	sadness
keyword	trust
keyword	holy communion
keyword	45 recording
keyword	little boy
keyword	traffic tunnel
keyword	happiness
keyword	caught in the act
keyword	white bra
keyword	paperback
keyword	reference to cape cod
keyword	abuse
keyword	english teacher
keyword	dying from cancer
keyword	cold the temperature
keyword	food
keyword	1990s
keyword	reference to to kill a mockingbird the novel
keyword	flashback
keyword	double date
keyword	reference to the olive garden
keyword	college acceptance
keyword	mobile phone
keyword	college student
keyword	photograph
keyword	break up
keyword	glasses
keyword	promise
keyword	reference to asleep the song
keyword	punched in the stomach
keyword	16 year old
keyword	subjective camera
keyword	christmas
keyword	death of best friend
keyword	reference to connecticut
keyword	brownie the food
keyword	luminaria
keyword	sing along
keyword	going away party
keyword	surprise
keyword	ponytail
keyword	shooting
keyword	gay slur
keyword	reference to the university of washington
keyword	restaurant
keyword	last day of school
keyword	guilt
keyword	car accident
keyword	shooting one's self
keyword	catholic church
keyword	shoplifter
keyword	examination results
keyword	photographer
keyword	happy new year
keyword	character says i love you
keyword	goth
keyword	college acceptance letter
keyword	adaptation directed by original author
keyword	studying
keyword	wallflower
keyword	tripping someone
keyword	holding hands
keyword	slow motion scene
keyword	reference to the smiths the recording
keyword	theatre marquee
keyword	hazing
keyword	tunnel
keyword	going away to college
keyword	cafeteria
keyword	husband wife relationship
keyword	heartbeat
keyword	camera
keyword	knife
keyword	eyeglasses
keyword	bedroom
keyword	mirror
keyword	car radio
keyword	teenage crush
keyword	childhood memory
keyword	brother brother relationship
keyword	gay teenager
keyword	sat test
keyword	writing a letter to a dead friend
keyword	reference to billie holiday
keyword	incest
keyword	family relationships
keyword	unrequited love
keyword	new year's day
keyword	reference to harvey milk
keyword	male male kiss
keyword	goth girl
keyword	high school graduation
keyword	american football
keyword	new year's eve
keyword	reference to frank sinatra
keyword	child abuse
keyword	stoned
keyword	mother son relationship
keyword	reference to the great gatsby the novel
keyword	church
keyword	pittsburgh pennsylvania
keyword	male virgin
keyword	character says thank you
keyword	first date
keyword	giving a toast
keyword	chicken paprika
keyword	dancer
keyword	christmas eve
keyword	secret santa
keyword	apology
keyword	sign of the cross
keyword	face slap
keyword	audio cassette
keyword	father son relationship
keyword	virgin
keyword	dance
keyword	vegan
keyword	classroom
keyword	singing
keyword	high school student
keyword	voice over letter
keyword	merlot the wine
keyword	movie theatre
keyword	fireplace
keyword	beating
keyword	reading
keyword	suicide note
keyword	letter writing
keyword	reference to walden pond
keyword	dying
keyword	catholic
keyword	listening to music
keyword	cafe
keyword	reference to william shakespeare
keyword	lsd
keyword	virginity
keyword	reference to seattle washington
keyword	driving
keyword	backstage
keyword	death of aunt
keyword	school principal
keyword	reference to pennsylvania state university
keyword	school dance
keyword	boyfriend boyfriend relationship
keyword	writing
keyword	reference to new york university
keyword	saying grace
keyword	lord's prayer
keyword	adolescence
keyword	fellatio
keyword	graduation
keyword	drug use
keyword	teenage love
keyword	character says cry me a river
keyword	dinner
keyword	harmonica
keyword	drugs
keyword	school locker
keyword	blackout
keyword	drugged food
keyword	bully
keyword	hallucination
keyword	drink
keyword	teen drinking
keyword	new suit
keyword	girl
keyword	priest
keyword	truck
keyword	high school letter jacket
keyword	candle
keyword	teenage sex
keyword	christmas tree
keyword	gay kiss
keyword	birthday cake
keyword	bullying
keyword	policeman
keyword	tutor
keyword	voice over narration
keyword	typewriter
keyword	shyness
keyword	high school freshman
keyword	facial injury
keyword	kiss
keyword	marijuana brownie
keyword	child molestation
keyword	dancing
keyword	coming of age
keyword	mass
keyword	shop class
keyword	shovelling snow
keyword	pills
keyword	reference to jesus christ
keyword	reference to god
keyword	snow angel
keyword	infinity
keyword	aspiring writer
keyword	clock
keyword	marijuana
keyword	reference to charles dickens
keyword	catholic priest
keyword	library
keyword	truth or dare
keyword	high school principal
keyword	snow
keyword	blowing out candles on a birthday cake
keyword	hugging
keyword	bruised hand
keyword	fear
keyword	looking at one's self in a mirror
keyword	pennsylvania
keyword	rock 'n' roll
keyword	aunt nephew incest
keyword	suicide of friend
keyword	secret
keyword	tears
keyword	caught kissing
keyword	reference to nick drake
keyword	death of friend
keyword	based on novel
cast	Logan Lerman	Charlie
cast	Dylan McDermott	Father
cast	Kate Walsh	Mother
cast	Patrick de Ledebur	Senior Bully
cast	Johnny Simmons	Brad
cast	Brian Balzerini	Linebacker
cast	Tom Kruszewski	Nose Tackle
cast	Nina Dobrev	Candace
cast	Nicholas Braun	Ponytail Derek
cast	Julia Garner	Susan
cast	Ezra Miller	Patrick
cast	Tom Savini	Mr. Callahan
cast	Emily Marie Callaway	Mean Freshman Girl
cast	Paul Rudd	Mr. Anderson
cast	Chelsea T. Zhang	Shakespeare Girl
cast	Jesse Scheirer	Freshman Boy
cast	Justine Nicole Schaefer	Twin Girl
cast	Julie Marie Schaefer	Twin Girl
cast	Emma Watson	Sam
cast	Melanie Lynskey	Aunt Helen
cast	Leo Miles Farmerie	7-Year-Old Charlie
cast	Isabel Muschweck	9-Year-Old Candace
