year	2000
imdb score	8.5
meta score	64
genre	Action
genre	Adventure
genre	Drama
keyword	emperor
keyword	gladiator
keyword	general
keyword	death
keyword	revenge
keyword	slavery
keyword	empire
keyword	senate
keyword	senator
keyword	roman senate
keyword	escape
keyword	murder
keyword	spain
keyword	corruption
keyword	caesar
keyword	martial arts
keyword	roman empire
keyword	soldier
keyword	legion
keyword	famous score
keyword	time lapse photography
keyword	sword
keyword	army
keyword	impalement
keyword	helmet
keyword	bare chested male
keyword	cobra
keyword	camel
keyword	epic
keyword	scene based on painting
keyword	torso cut in half
keyword	death of hero
keyword	chariot
keyword	murder of son
keyword	nephew
keyword	artistic imagery
keyword	betrayal
keyword	tiger
keyword	parade
keyword	stabbed in the side
keyword	ancient rome
keyword	dismemberment
keyword	cult film
keyword	battle
keyword	italy
keyword	sword and sandal
keyword	reference to marc antony
keyword	blockbuster
keyword	father son relationship
keyword	death of wife
keyword	dream imagery
keyword	person on fire
keyword	afterlife
keyword	bust
keyword	encampment
keyword	banner
keyword	suffocation
keyword	prisoner
keyword	mace
keyword	sexual tension
keyword	evil man
keyword	2nd century
keyword	stabbed in the foot
keyword	widow
keyword	stabbed in the back
keyword	star died before release
keyword	rome italy
keyword	gore
keyword	honor
keyword	severed hand
keyword	death of title character
keyword	altered version of studio logo
keyword	roman soldier
keyword	tattoo
keyword	snake
keyword	dog
keyword	blood
keyword	rape
keyword	mutilation
keyword	arena
keyword	elephant
keyword	botched execution
keyword	headless horseman
keyword	family relationships
keyword	north africa
keyword	horse and wagon
keyword	incestuous desire
keyword	main character dies
keyword	skip motion
keyword	caravan
keyword	mother son relationship
keyword	catapult
keyword	training
keyword	germany
keyword	stadium
keyword	combat
keyword	one word title
keyword	roman legion
keyword	animal attack
keyword	map
keyword	torch
keyword	patricide
keyword	roman salute
keyword	trust
keyword	colosseum
keyword	crossbow
keyword	antiquity
keyword	stabbed in the throat
keyword	death of protagonist
keyword	barbarian
keyword	battlefield
keyword	blood spatter
keyword	warrior
keyword	fantasy sequence
keyword	crotch grab
keyword	child murder
keyword	spaniard
keyword	giraffe
keyword	bow and arrow
keyword	shot in the leg
keyword	battle axe
keyword	reference to julius caesar
keyword	arrest
keyword	forest
keyword	violence
keyword	hanging
keyword	stop motion
keyword	loss of son
keyword	revisionist story
keyword	loss of wife
keyword	severed head
keyword	death of cast member
keyword	husband wife relationship
keyword	captive
keyword	gambling
keyword	forced perspective
keyword	father daughter relationship
keyword	sword fight
keyword	surreal
keyword	archery
keyword	stabbed in the arm
keyword	crying man
keyword	dungeon
keyword	politics
keyword	imagery
keyword	murder of wife
keyword	wetting pants
keyword	loss of father
keyword	self sacrifice
keyword	desert
keyword	family betrayal
keyword	spear
keyword	stabbed in the leg
keyword	flaming arrow
keyword	no opening credits
keyword	shot in the chest
keyword	strength
keyword	tragic hero
keyword	shield
keyword	redemption
keyword	jealousy
keyword	stabbing
keyword	face slap
keyword	crucifixion
keyword	decapitation
keyword	roman centurion
keyword	freedom
keyword	slave
keyword	vengeance
keyword	brother sister relationship
keyword	trident
keyword	flying debris
keyword	leadership
keyword	uncle nephew relationship
keyword	murder of family
keyword	watching someone sleep
keyword	sliced in two
keyword	regicide
keyword	surreal scene
keyword	single mother
keyword	stabbed to death
keyword	street market
keyword	dream sequence
keyword	loyalty
keyword	death of son
keyword	title spoken by character
cast	Russell Crowe	Maximus
cast	Joaquin Phoenix	Commodus
cast	Connie Nielsen	Lucilla
cast	Oliver Reed	Proximo
cast	Richard Harris	Marcus Aurelius
cast	Derek Jacobi	Gracchus
cast	Djimon Hounsou	Juba
cast	David Schofield	Falco
cast	John Shrapnel	Gaius
cast	Tomas Arana	Quintus
cast	Ralf Moeller	Hagen
cast	Spencer Treat Clark	Lucius
cast	David Hemmings	Cassius
cast	Tommy Flanagan	Cicero
cast	Sven-Ole Thorsen	Tigris
cast	Omid Djalili	Slave Trader
cast	Nicholas McGaughey	Praetorian Officer
cast	Chris Kell	Scribe
cast	Tony Curran	Assassin #1
cast	Mark Lewis	Assassin #2
cast	John Quinn	Valerius
cast	Alun Raglan	Praetorian Guard #1
cast	davidbailie	Engineer
cast	Chick Allan	German Leader
cast	David Nicholls	Giant Man
cast	Al Ashton	Rome Trainer #1
cast	Billy Dowd	Narrator
cast	Ray Calleja	Lucius' Attendant
cast	Giannina Facio	Maximus' Wife
cast	Giorgio Cantarini	Maximus' Son
cast	Allan Corduner	Trainer 1
cast	Michael Mellinger	Trainer 2
cast	Said Amel	Proximo's Man
cast	Adam Levy	Officer 1
cast	Gilly Gilchrist	Officer 2
cast	Malcolm Ellul	Centurion
cast	James Fiddy	Roman Soldier
cast	Ruth Frendo	Roman Girl - scene with Maximus
cast	Kjeld Gogosha-Clark	CGI Motion Capture Gladiator
cast	Mehdi Kashani	Roman Soldier
cast	Tom Kay	Roman Soldier
cast	Nic Main	Roman Soldier
cast	Antonio Meitin	Battlefield Medic
cast	João Costa Menezes	Roman Soldier
cast	Mike Mitchell	Fighter
cast	Norman Campbell Rees	Sedan Chair Carrier
cast	Neil Roche	Roman Soldier
cast	Paul Sacks	Catapult Commander Shouts 'Loose'
cast	Michael Sheen	Man who tried to execute Maximus
cast	Christian Simpson	Chief Catapult Operator
cast	Brian Smyj	Coliseum Gladiator
cast	Tony Tomlinson	Extra
